ID,Name,Glottocode,Glottolog_Name,Family,classification_wals,classification_ethnologue,classification_glottolog
AGA_BEREHO,AGA_BEREHO,bari1290,Bariji,Yareban,TNG.YAREBAN,"Trans-NewGuinea,SoutheastPapuan,Yareban","Yareban,Yareba-Bariji-Nawaru"
AGHEM,AGHEM,aghe1239,Aghem,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,Center-WestRing,WestRing,Aghemic,Aghem-Weh"
AGHEM_2,AGHEM_2,aghe1239,Aghem,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,Center-WestRing,WestRing,Aghemic,Aghem-Weh"
AGHEM_ISU,AGHEM_ISU,aghe1239,Aghem,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,Center-WestRing,WestRing,Aghemic,Aghem-Weh"
AGHEM_WEH,AGHEM_WEH,aghe1239,Aghem,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,Center-WestRing,WestRing,Aghemic,Aghem-Weh"
AGHEM_WUM,AGHEM_WUM,aghe1239,Aghem,Atlantic-Congo,NC.WIDE_GRASSFIELDS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,WideGrassfields,NarrowGrassfields,Ring,West","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,WideGrassfields,NarrowGrassfields,Ring,Center-WestRing,WestRing,Aghemic,Aghem-Weh"
AGHU,AGHU,aghu1255,Aghu,Nuclear Trans New Guinea,TNG.AWJU,"Trans-NewGuinea,Ok-Awyu,Awyu-Dumut,Awyu","NuclearTransNewGuinea,Asmat-Awyu-Ok,Awyu-Ok,GreaterAwyu,Awyu-Dumut,Awyu,Mappi-DigulAwyu"
AGHU_2,AGHU_2,aghu1255,Aghu,Nuclear Trans New Guinea,TNG.AWJU,"Trans-NewGuinea,Ok-Awyu,Awyu-Dumut,Awyu","NuclearTransNewGuinea,Asmat-Awyu-Ok,Awyu-Ok,GreaterAwyu,Awyu-Dumut,Awyu,Mappi-DigulAwyu"
AGHU_THARRNGGALA,AGHU_THARRNGGALA,aghu1254,Aghu Tharnggalu,Pama-Nyungan,PN.NORTHERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Paman,RarmulPama","Pama-Nyungan,Paman,Alaya-Athima,Thaypanic"
AGI,AGI,moru1253,Moru,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Northern","CentralSudanic,Moru-Madi"
AGI_AGEI,AGI_AGEI,agii1245,Agi,Nuclear Torricelli,Tor.WEST_PALEI,"Torricelli,Wapei-Palei,Palei","NuclearTorricelli,Wapei-Palei,WestPalai,Agi-Yeri"
AGI_WORU,AGI_WORU,agii1245,Agi,Nuclear Torricelli,Tor.WEST_PALEI,"Torricelli,Wapei-Palei,Palei","NuclearTorricelli,Wapei-Palei,WestPalai,Agi-Yeri"
AGI_WURO,AGI_WURO,agii1245,Agi,Nuclear Torricelli,Tor.WEST_PALEI,"Torricelli,Wapei-Palei,Palei","NuclearTorricelli,Wapei-Palei,WestPalai,Agi-Yeri"
AGI_YOLPA,AGI_YOLPA,agii1245,Agi,Nuclear Torricelli,Tor.WEST_PALEI,"Torricelli,Wapei-Palei,Palei","NuclearTorricelli,Wapei-Palei,WestPalai,Agi-Yeri"
AGI_YOLPA_2,AGI_YOLPA_2,agii1245,Agi,Nuclear Torricelli,Tor.WEST_PALEI,"Torricelli,Wapei-Palei,Palei","NuclearTorricelli,Wapei-Palei,WestPalai,Agi-Yeri"
AGNI_ANYIN,AGNI_ANYIN,anyi1245,Anyin,Atlantic-Congo,NC.TANO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic"
AGNI_ANYIN_2,AGNI_ANYIN_2,anyi1245,Anyin,Atlantic-Congo,NC.TANO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic"
AGNI_INDENIE,AGNI_INDENIE,anyi1245,Anyin,Atlantic-Congo,NC.TANO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic"
AGNI_INDENIE_2,AGNI_INDENIE_2,anyi1245,Anyin,Atlantic-Congo,NC.TANO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Northern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,NorthernBia,Anyinic"
AGOB_DABU,AGOB_DABU,agob1244,Agob-Ende-Kawam,Pahoturi,Ya.PAHOTURI,"South-CentralPapuan,Pahoturi",Pahoturi
AGOI,AGOI,agoi1246,Robambami,Atlantic-Congo,NC.UPPER_CROSS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong"
AGOI_2,AGOI_2,agoi1246,Robambami,Atlantic-Congo,NC.UPPER_CROSS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,Agoi-Doko-Iyoniyong"
AGRA_GUJARI,AGRA_GUJARI,guja1253,Gujari,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani","Indo-European,ClassicalIndo-European,Indo-Iranian,Indo-Aryan,Middle-ModernIndo-Aryan,ContinentalIndo-Aryan,MidlandsIndo-Aryan,Apabhramsic,Gujarati-Rajasthani,Rajasthani,Mewati-Gojri"
AGTA,AGTA,cent2084,Central Cagayan Agta,Austronesian,An.GREATER_CENTRAL_PHILIPPINE,"Austronesian,Malayo-Polynesian,NorthernLuzon,NorthernCordilleran,CagayanValley,Ibanagic,Gaddangic","Austronesian,Malayo-Polynesian,NorthernLuzon,CagayanValley,Ibanagic,Gaddangic"
AGUACATEC,AGUACATEC,agua1252,Aguacateco,Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,Mamean,Awakateko-Ixil","Mayan,CoreMayan,Quichean-Mamean,GreaterMamean,Ixilan"
AGUACATECO_AGUACATAN,AGUACATECO_AGUACATAN,agua1252,Aguacateco,Mayan,May.MAYAN,"Mayan,Yucatecan-CoreMayan,K'ichean-Mamean,Mamean,Awakateko-Ixil","Mayan,CoreMayan,Quichean-Mamean,GreaterMamean,Ixilan"
AGUARUNA,AGUARUNA,agua1253,Aguaruna,Chicham,Jiv.JIVAROAN,Jivaroan,Chicham
AGUARUNA_2,AGUARUNA_2,agua1253,Aguaruna,Chicham,Jiv.JIVAROAN,Jivaroan,Chicham
AGUL,AGUL,aghu1253,Aghul,Nakh-Daghestanian,NDa.LEZGIC,"Nakh-Daghestanian,Lezgic,NuclearLezgic,EastLezgic","Nakh-Daghestanian,Daghestanian,Lezgic,Samur,EasternSamur,Tabasaran-Aghul-Lezgi,Aghul-Lezgi,Aghulic"
AGUTYANEN,AGUTYANEN,agut1237,Agutaynen,Austronesian,An.GREATER_CENTRAL_PHILIPPINE,"Austronesian,Malayo-Polynesian,Kalamian","Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,Palawanic-Kalamian,Kalamian"
AGWAGWUNE,AGWAGWUNE,agwa1247,Agwagwune,Atlantic-Congo,NC.UPPER_CROSS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic"
AGWAGWUNE_2,AGWAGWUNE_2,agwa1247,Agwagwune,Atlantic-Congo,NC.UPPER_CROSS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic"
AGWAGWUNE_3,AGWAGWUNE_3,agwa1247,Agwagwune,Atlantic-Congo,NC.UPPER_CROSS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic"
AGWAGWUNE_4,AGWAGWUNE_4,agwa1247,Agwagwune,Atlantic-Congo,NC.UPPER_CROSS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic"
AGWAGWUNE_5,AGWAGWUNE_5,agwa1247,Agwagwune,Atlantic-Congo,NC.UPPER_CROSS,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,North-South,Ubaghara-Kohumono,Kohumono","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,North-SouthCentralDeltaCross,Ubaghara-Kohumono,Kohumonoic"
AHAN,AHAN,ahan1244,Àhàn,Atlantic-Congo,NC.DEFOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Ayere-Ahan","Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Ayere-Ahan"
AHANTE,AHANTE,ahan1243,Ahanta,Atlantic-Congo,NC.TANO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Bia,Southern","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Bia,SouthernBia"
AHAN_2,AHAN_2,ahan1244,Àhàn,Atlantic-Congo,NC.DEFOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Ayere-Ahan","Atlantic-Congo,Volta-Congo,Benue-Congo,Defoid,Ayere-Ahan"
AHEAVE,AHEAVE,keor1235,Keoru-Ahia,Eleman,Ele.ELEMAN,"Trans-NewGuinea,Eleman,NuclearEleman,Western","Eleman,WesternEleman"
AHLO,AHLO,igoo1238,Igo,Atlantic-Congo,NC.KA-TOGO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Kposo-Ahlo-Bowili","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Ka-Togo,Kposo-Ahlo-Bowili"
AHOM,AHOM,ahom1240,Ahom,Tai-Kadai,TK.KAM-TAI,"Kra-Dai,Kam-Tai,Tai,Southwestern","Tai-Kadai,Kam-Tai,Daic-Beic,Daic,Central-SouthwesternTai,Wenma-SouthwesternTai,Sapa-SouthwesternTai,SouthwesternTai,SouthwesternTaiP,Shanic,Sukaphic"
AHTNA,AHTNA,ahte1237,Ahtena,Athabaskan-Eyak-Tlingit,NDe.ATHAPASKAN,"Eyak-Athabaskan,Athabaskan,NorthernAthabaskan","Athabaskan-Eyak-Tlingit,Athabaskan-Eyak,Athabaskan,SouthernAlaskanAthabaskan"
AIHUI_MANCHU,AIHUI_MANCHU,manc1252,Manchu,Tungusic,Alt.TUNGUSIC,"Tungusic,Southern,Southwest","Tungusic,Manchu-Jurchen,Manchu-Xibe"
AIKANA,AIKANA,aika1237,Aikanã,Aikanã,Aik.AIKANA,Languageisolate_tba,Aikana
AIKLEP,AIKLEP,aikl1237,Aiklep,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,NorthNewGuinea,Ngero-Vitiaz,Vitiaz,SouthwestNewBritain,Arawe-Pasismanua,Arawe,WestArawe","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,NorthNewGuinealinkage,Ngero-Vitiazlinkage,Vitiazlinkage,SouthwestNewBritainlinkage,Arawe-Pasismanua,Arawe,WestArawe"
AIKU,AIKU,yang1296,Yangum Mon,Nuclear Torricelli,Tor.YANGUM-AMBRAK,"Torricelli,Wapei-Palei,Palei","NuclearTorricelli,Wapei-Palei,CentralTorricelli,NuclearPalai,Yangum-Ambrak,Yangum"
AIMELE,AIMELE,aime1238,Aimele,Bosavi,TNG.BOSAVI,"Trans-NewGuinea,Bosavi","Bosavi,BosaviWatershed"
AIMOL,AIMOL,aimo1244,Aimol,Sino-Tibetan,ST.KUKI-CHIN,"Sino-Tibetan,Tibeto-Burman,Kuki-Chin,Northwestern","Sino-Tibetan,Kuki-Chin-Naga,Kuki-Chin,NorthwesternKuki-Chin,CentralOldKuki"
AINU_ASAHIKAWA,AINU_ASAHIKAWA,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_BIHORO,AINU_BIHORO,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_HIRATORI,AINU_HIRATORI,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_HOROBETSU,AINU_HOROBETSU,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_KUSHIRO,AINU_KUSHIRO,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_MAOKA,AINU_MAOKA,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_NAIRO,AINU_NAIRO,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_NAYORO,AINU_NAYORO,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_NIIKAPPU,AINU_NIIKAPPU,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_NUKKIBETSU,AINU_NUKKIBETSU,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_OBIHIRO,AINU_OBIHIRO,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_OCHIHO,AINU_OCHIHO,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_OSHAMAMBE,AINU_OSHAMAMBE,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_RAICHISHKA,AINU_RAICHISHKA,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_SAMANI,AINU_SAMANI,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_SARU,AINU_SARU,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_SHIRAURA,AINU_SHIRAURA,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_SOYA,AINU_SOYA,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_TARANTOMARI,AINU_TARANTOMARI,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AINU_YAKUMO,AINU_YAKUMO,ainu1240,Hokkaido Ainu,Ainu,Ain.AINU,Languageisolate_ain,"Ainu,Hokkaido-KurilAinu"
AIOME,AIOME,aiom1240,Aiome,Ramu,RLS.AIAN,"Ramu-LowerSepik,Ramu,MiddleRamu","Ramu,Aian"
AIRORAN,AIRORAN,airo1242,Airoran,Greater Kwerba,TKw.KWERBA,"Tor-Kwerba,GreaterKwerba,Kwerba,WestCoast","GreaterKwerba,Kwerba-Samarokena,Samarokena-Airoran"
AISHUO_WA,AISHUO_WA,para1301,South Wa,Austroasiatic,AuA.PALAUNGIC,"Austro-Asiatic,Mon-Khmer,NorthernMon-Khmer,Palaungic,EasternPalaungic,Waic,Wa","Austroasiatic,Khasi-Palaung,Palaungic,EastPalaungic,Waic,Wa-Lawa,NuclearWaic"
AIZI,AIZI,apro1235,Aproumu Aizi,Atlantic-Congo,NC.KRU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kru,Aizi","Atlantic-Congo,Volta-Congo,UnclassifiedVolta-Congo"
AIZI_TIAGBAMRIN,AIZI_TIAGBAMRIN,tiag1235,Tiagbamrin Aizi,Kru,NC.KRU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kru,Aizi","Kru,GreaterWesternKru,WesternKru,Grebo-Aizi,Aizi"
AI_BANDA,AI_BANDA,band1353,Banda Malay,Austronesian,An.MALAYO-SUMBAWAN,"Creole,Malaybased","Austronesian,Malayo-Polynesian,Malayo-Chamic,Malayic,NuclearMalayic,VehicularMalay,EasternIndonesiaTradeMalay,AmbonicMalay"
AJA,AJA,ajas1235,Aja (South Sudan),Kresh-Aja,CSu.KRESH,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,West,Kresh",Kresh-Aja
AJAGBE,AJAGBE,ajab1235,Aja (Benin),Atlantic-Congo,NC.GBE,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Gbe,Aja","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Gbe"
AJA_GBE,AJA_GBE,ajab1235,Aja (Benin),Atlantic-Congo,NC.GBE,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Gbe,Aja","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Gbe"
AJIE,AJIE,ajie1238,Ajië,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NewCaledonian,Southern,South,Wailic","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,SouthernMelanesian,NewCaledonian,MainlandNewCaledonian,SouthernNewCaledonian,Mid-SouthernNewCaledonian,Houailou"
AJYININKA_APURUCAYALI,AJYININKA_APURUCAYALI,ajyi1238,Ajyíninka Apurucayali,Arawakan,Arw.PRE-ANDINE_ARAWAKAN,"Maipurean,Southern,Campa,Asheninga","Arawakan,SouthernMaipuran,Kampa-Amuesha,Pre-AndineMaipuran,Asha-Ashe-Kak-Matsi-Nan,Asha-Ashe-Kak,Ashe-Asha,Ashe-AshaNorte"
AK,AK,akkk1240,Ak,Sepik,Sep.YELLOW_RIVER,"Sepik,YellowRiver","Sepik,YellowRiver"
AKA,AKA,akaa1242,Aka,Eastern Jebel,ESu.EASTERN_JEBEL,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Southern(nlanguages),EasternJebel,Aka-Kelo-Molo","EasternJebel,Aka-Kelo-Molo"
AKAHA,AKAHA,sout2774,Southeast Ijo,Ijoid,Ijo.IJOID,"Niger-Congo,Atlantic-Congo,Ijoid,Ijo,East","Ijoid,Ijo,EasternIjo"
AKAJIMA_OKINAWAN,AKAJIMA_OKINAWAN,cent2126,Central Okinawan,Japonic,Jap.JAPANESE,"Japonic,Ryukyuan,Amami-Okinawan,SouthernAmami-Okinawan","Japonic,Ryukyuan,NorthernRyukyuan,Okinawa"
AKAN_ASANTE,AKAN_ASANTE,akan1250,Akan,Atlantic-Congo,NC.TANO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Tano,Central,Akan","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Nyo,Potou-Tano,Tano,CentralTano,Akanic"
AKARA,AKARA,east2379,Eastern Arrernte,Pama-Nyungan,PN.CENTRAL_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Arandic","Pama-Nyungan,Arandic-Thura-Yura,Arandic,SouthArandic,UpperArrernte,Central-EasternArrernte"
AKAR_BALE,AKAR_BALE,akar1243,Akarbale,Great Andamanese,GA.GreatAndamanese,"Andamanese,GreatAndamanese,Central","GreatAndamanese,SouthGreatAndamanese"
AKASELEM,AKASELEM,akas1242,Akaselem,Atlantic-Congo,NC.OTI-VOLTA,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Gurma,Ntcham","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Gurma-Yom-Naudem,Gurma,GurmaA"
AKAWAIO,AKAWAIO,akaw1239,Akawaio-Ingariko,Cariban,Car.CARIBAN,"Cariban,NorthAmazonian,Pemon,Pemonproper,Kapong","Cariban,VenezuelanCariban,Pemong-Panare,Pemongan,Kapong"
AKAWAIO_2,AKAWAIO_2,akaw1239,Akawaio-Ingariko,Cariban,Car.CARIBAN,"Cariban,NorthAmazonian,Pemon,Pemonproper,Kapong","Cariban,VenezuelanCariban,Pemong-Panare,Pemongan,Kapong"
AKA_BEA,AKA_BEA,akab1249,Akabea,Great Andamanese,GA.GreatAndamanese,"Andamanese,GreatAndamanese,Central","GreatAndamanese,SouthGreatAndamanese"
AKA_BO,AKA_BO,akab1248,Akabo,Great Andamanese,GA.GreatAndamanese,"Andamanese,GreatAndamanese,Northern","GreatAndamanese,NorthAndamanese-Akakede,NorthernGreatAndamanese,Bo-Cari"
AKA_CARI,AKA_CARI,akac1240,Akacari,Great Andamanese,GA.GreatAndamanese,"Andamanese,GreatAndamanese,Northern","GreatAndamanese,NorthAndamanese-Akakede,NorthernGreatAndamanese,Bo-Cari"
AKA_KEDE,AKA_KEDE,akak1252,Akakede,Great Andamanese,GA.GreatAndamanese,"Andamanese,GreatAndamanese,Central","GreatAndamanese,NorthAndamanese-Akakede"
AKA_KOL,AKA_KOL,akak1253,Akakol,Great Andamanese,GA.GreatAndamanese,"Andamanese,GreatAndamanese,Central","GreatAndamanese,MiddleGreatAndamanese,Okol-Opucikwar"
AKA_KORA,AKA_KORA,akak1251,Akakora,Great Andamanese,GA.GreatAndamanese,"Andamanese,GreatAndamanese,Northern","GreatAndamanese,NorthAndamanese-Akakede,NorthernGreatAndamanese,Jeru-Kora"
AKE,AKE,akee1238,Akye,Atlantic-Congo,NC.BENUE-CONGO_PLATEAU,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Plateau,Western,Southwestern,B","Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-CongoPlateau,Jilic-Eggonic,Eggon-Ake"
AKEBU,AKEBU,akeb1238,Akebu,Atlantic-Congo,NC.KA-TOGO,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,LeftBank,Kebu-Animere","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Ka-Togo,Kebu-Animere"
AKEI,AKEI,akei1237,Akei,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,WestSanto","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,EspirituSanto,WestSanto,SouthwestSanto"
AKEI_PENANTSIRO,AKEI_PENANTSIRO,akei1237,Akei,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,WestSanto","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,EspirituSanto,WestSanto,SouthwestSanto"
AKEI_TASIRIKI,AKEI_TASIRIKI,akei1237,Akei,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,NortheastVanuatu-BanksIslands,WestSanto","Austronesian,Malayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,NorthernVanuatu,EspirituSanto,WestSanto,SouthwestSanto"
AKHA,AKHA,akha1245,Akha,Sino-Tibetan,ST.BURMESE-LOLO,"Sino-Tibetan,Tibeto-Burman,Ngwi-Burmese,Ngwi,Southern","Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Bisoid-Hanic,Hanic,Ha-Ya,Akhaic"
AKHVAKH,AKHVAKH,akhv1239,Northern Akhvakh,Nakh-Daghestanian,NDa.AVAR-ANDIC-TSEZIC,"Nakh-Daghestanian,Avar-Andic,Andic","Nakh-Daghestanian,Daghestanian,Avar-Andic-Tsezic,Andic,Akhvakhic"
AKITA,AKITA,okod1238,Okodia,Ijoid,Ijo.IJOID,"Niger-Congo,Atlantic-Congo,Ijoid,Ijo,West,InlandIjo","Ijoid,Ijo,WesternIjo,InlandIjo,Biseni-Okordia"
AKKADIAN,AKKADIAN,akka1240,Akkadian,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic","Afro-Asiatic,Semitic,EastSemitic"
