tip_name,asjp_id,glottocode,glottolog_name
NC.BANTOID.NGELEMA_2,NGELEMA_2,ngel1238,Ngelima
NC.BANTOID.BOA_BUTA,BOA_BUTA,bwaa1238,Bwa
NC.BANTOID.BOA_BABANDA,BOA_BABANDA,bwaa1238,Bwa
NC.BANTOID.BOA_ABAMAKE,BOA_ABAMAKE,bwaa1238,Bwa
NC.BANTOID.BENGE_BATI,BENGE_BATI,bwaa1238,Bwa
NC.BANTOID.PAGIBETE,PAGIBETE,pagi1243,Pagibete
NC.BANTOID.ZIMBA,ZIMBA,zimb1251,Zimba
NC.BANTOID.D14_ENYA,D14_ENYA,enya1247,Enya-Kisangani
NC.BANTOID.ENYA,ENYA,enya1247,Enya-Kisangani
NC.BANTOID.KWANGE,KWANGE,zimb1251,Zimba
NC.BANTOID.ENYA_KIBOMBO,ENYA_KIBOMBO,enya1247,Enya-Kisangani
NC.BANTOID.ENYA_MANDA,ENYA_MANDA,enya1247,Enya-Kisangani
NC.BANTOID.NYANGA,NYANGA,nyan1304,Nyanga
NC.BANTOID.MITUKU,MITUKU,mitu1240,Mituku
NC.BANTOID.LEGA_MWENGA,LEGA_MWENGA,lega1250,Lega-Mwenga
NC.BANTOID.LEGA_SHABUNDA,LEGA_SHABUNDA,lega1249,Lega-Shabunda
NC.BANTOID.LEGA,LEGA,lega1249,Lega-Shabunda
NC.BANTOID.LEGA_SHABUNDA_2,LEGA_SHABUNDA_2,lega1249,Lega-Shabunda
NC.BANTOID.GENGELE,GENGELE,song1300,Songoora
NC.BANTOID.SONGOLA_KASENGA,SONGOLA_KASENGA,song1300,Songoora
NC.BANTOID.SONGOLA_ULINDI,SONGOLA_ULINDI,song1300,Songoora
NC.BANTOID.D55_BUYU,D55_BUYU,buyu1239,Buyu
NC.BANTOID.D28_HOLOHOLO,D28_HOLOHOLO,holo1240,Holoholo
NC.BANTOID.HOLOHOLO,HOLOHOLO,holo1240,Holoholo
NC.BANTOID.TUMBWE,TUMBWE,holo1240,Holoholo
NC.BANTOID.LUMBWE,LUMBWE,holo1240,Holoholo
NC.BANTOID.NGONI_MALAWI,NGONI_MALAWI,nyan1308,Nyanja
NC.BANTOID.CEWA,CEWA,nyan1308,Nyanja
NC.BANTOID.NYANJA_2,NYANJA_2,nyan1308,Nyanja
NC.BANTOID.NYANJA_NYASA,NYANJA_NYASA,nyan1308,Nyanja
NC.BANTOID.NYANJA,NYANJA,nyan1308,Nyanja
NC.BANTOID.KUNDA,KUNDA,kund1255,Chikunda
NC.BANTOID.NYUNGWE,NYUNGWE,nyun1248,Nyungwe
NC.BANTOID.SENA,SENA,nucl1396,Sena
NC.BANTOID.SENA_2,SENA_2,nucl1396,Sena
NC.BANTOID.KALANGA,KALANGA,kala1384,Kalanga
NC.BANTOID.KALANGA_2,KALANGA_2,kala1384,Kalanga
NC.BANTOID.SHONA_NDAU,SHONA_NDAU,ndau1241,Ndau
NC.BANTOID.SHONA_MANYIKA,SHONA_MANYIKA,many1258,Manyika
NC.BANTOID.SHONA_2,SHONA_2,shon1251,Shona
NC.BANTOID.SHONA,SHONA,shon1251,Shona
NC.BANTOID.KOREKORE,KOREKORE,shon1251,Shona
NC.BANTOID.SHONA_KARANGA,SHONA_KARANGA,shon1251,Shona
NC.BANTOID.TONGA_AFRICA,TONGA_AFRICA,gito1238,Gitonga
NC.BANTOID.VENDA_2,VENDA_2,vend1245,Venda
NC.BANTOID.VENDA,VENDA,vend1245,Venda
NC.BANTOID.TSWANA_2,TSWANA_2,tswa1253,Tswana
NC.BANTOID.QHALAXARZI,QHALAXARZI,kgal1244,Kgalagadi
NC.BANTOID.TSWANA,TSWANA,tswa1253,Tswana
NC.BANTOID.NORTHERN_SOTHO,NORTHERN_SOTHO,pedi1238,Pedi
NC.BANTOID.SOTHO_NORTHERN,SOTHO_NORTHERN,pedi1238,Pedi
NC.BANTOID.SOTHO_SUD,SOTHO_SUD,sout2807,Southern Sotho
NC.BANTOID.SOTHO_SOUTHERN,SOTHO_SOUTHERN,sout2807,Southern Sotho
NC.BANTOID.SILOZI,SILOZI,lozi1239,Lozi
NC.BANTOID.LOZI_2,LOZI_2,lozi1239,Lozi
NC.BANTOID.KOTI,KOTI,koti1238,Koti
NC.BANTOID.CHUWABU,CHUWABU,chuw1238,Chuwabu
NC.BANTOID.CHILOMWE,CHILOMWE,lomw1241,Mozambique Lomwe
NC.BANTOID.LOMWE,LOMWE,lomw1241,Mozambique Lomwe
NC.BANTOID.MAKWA_NAMPULA,MAKWA_NAMPULA,makh1264,Makhuwa
NC.BANTOID.MAKWA_MALEMA,MAKWA_MALEMA,makh1264,Makhuwa
NC.BANTOID.MAKWA_ALUA,MAKWA_ALUA,makh1264,Makhuwa
NC.BANTOID.MAKWA_ILE,MAKWA_ILE,makh1264,Makhuwa
NC.BANTOID.TSHWA,TSHWA,tswa1255,Tswa
NC.BANTOID.RONGA,RONGA,rong1268,Ronga
NC.BANTOID.TSONGA,TSONGA,tson1249,Tsonga
NC.BANTOID.S44_NDEBELE_ZIMBABWE,S44_NDEBELE_ZIMBABWE,nort2795,Zimbabwean Ndebele
NC.BANTOID.S43_SWATI,S43_SWATI,swat1243,Swati
NC.BANTOID.SWAZI,SWAZI,swat1243,Swati
NC.BANTOID.SWATI,SWATI,swat1243,Swati
NC.BANTOID.PHUTI,PHUTI,swat1243,Swati
NC.BANTOID.NORTHERN_NDEBELE,NORTHERN_NDEBELE,nort2795,Zimbabwean Ndebele
NC.BANTOID.ZIMBABWE_NDEBELE,ZIMBABWE_NDEBELE,nort2795,Zimbabwean Ndebele
NC.BANTOID.SOUTHERN_NDEBELE,SOUTHERN_NDEBELE,nort2795,Zimbabwean Ndebele
NC.BANTOID.HLUBI,HLUBI,swat1243,Swati
NC.BANTOID.MPONDO,MPONDO,xhos1239,Xhosa
NC.BANTOID.MPONDOMISE,MPONDOMISE,xhos1239,Xhosa
NC.BANTOID.XHOSA_2,XHOSA_2,xhos1239,Xhosa
NC.BANTOID.THEMBU,THEMBU,xhos1239,Xhosa
NC.BANTOID.XHOSA,XHOSA,xhos1239,Xhosa
NC.BANTOID.S41_XHOSA,S41_XHOSA,xhos1239,Xhosa
NC.BANTOID.NGONI_2,NGONI_2,zulu1248,Zulu
NC.BANTOID.ZULU,ZULU,zulu1248,Zulu
NC.BANTOID.ZULU_NKANDLA,ZULU_NKANDLA,zulu1248,Zulu
NC.BANTOID.ZULU_2,ZULU_2,zulu1248,Zulu
NC.BANTOID.MBALANGWE,MBALANGWE,subi1246,Subiya
NC.BANTOID.M62_SOLI,M62_SOLI,soli1239,Soli
NC.BANTOID.LENJE,LENJE,lenj1248,Lenje
NC.BANTOID.ILA,ILA,ilaa1246,Ila
NC.BANTOID.M64_TONGA_2,M64_TONGA_2,tong1318,Tonga (Zambia)
NC.BANTOID.M64_TONGA_1,M64_TONGA_1,tong1318,Tonga (Zambia)
NC.BANTOID.BWILE,BWILE,bwil1245,Bwile
NC.BANTOID.NSENGA,NSENGA,nsen1242,Nsenga
NC.BANTOID.SENGA_CHIPATA,SENGA_CHIPATA,nsen1242,Nsenga
NC.BANTOID.SENGA_CHAMA,SENGA_CHAMA,nsen1242,Nsenga
NC.BANTOID.TUMBUKA_MALAWI,TUMBUKA_MALAWI,tumb1250,Tumbuka
NC.BANTOID.TUMBUKA_ZAMBIE,TUMBUKA_ZAMBIE,tumb1250,Tumbuka
NC.BANTOID.LAMBA_2,LAMBA_2,lamb1271,Lamba
NC.BANTOID.LAMBA,LAMBA,lamb1271,Lamba
NC.BANTOID.M52_LALA,M52_LALA,lala1264,Lala-Bisa
NC.BANTOID.KITABWA,KITABWA,taab1238,Taabwa
NC.BANTOID.TAABWA_RDC_2,TAABWA_RDC_2,taab1238,Taabwa
NC.BANTOID.TAABWA_RDC_1,TAABWA_RDC_1,taab1238,Taabwa
NC.BANTOID.M40TEMBA,M40TEMBA,bemb1257,Bemba (Zambia)
NC.BANTOID.AUSHI,AUSHI,aush1241,Aushi
NC.BANTOID.BEMBA,BEMBA,bemb1257,Bemba (Zambia)
NC.BANTOID.TAABWA_ZAMBIE,TAABWA_ZAMBIE,taab1238,Taabwa
NC.BANTOID.NGUMBO_TAABWA,NGUMBO_TAABWA,taab1238,Taabwa
NC.BANTOID.BEMBA_1,BEMBA_1,bemb1257,Bemba (Zambia)
NC.BANTOID.BEMBA_2,BEMBA_2,bemb1257,Bemba (Zambia)
NC.BANTOID.MAMBWE,MAMBWE,mamb1296,Mambwe-Lungu
NC.BANTOID.LAMBYA,LAMBYA,lamb1272,Lambya
NC.BANTOID.NYIHA_TANZANIA,NYIHA_TANZANIA,nyih1240,Nyiha (Tanzania)
NC.BANTOID.SUKWA,SUKWA,ndal1241,Ndali
NC.BANTOID.NYAKYUSA,NYAKYUSA,nyak1260,Nyakyusa-Ngonde
NC.BANTOID.NKHONDE,NKHONDE,nyak1260,Nyakyusa-Ngonde
NC.BANTOID.NYAKYUSA_1,NYAKYUSA_1,nyak1260,Nyakyusa-Ngonde
NC.BANTOID.NYAKYUSA_2,NYAKYUSA_2,nyak1260,Nyakyusa-Ngonde
NC.BANTOID.NILAMBA,NILAMBA,nila1242,Nilamba
NC.BANTOID.MBUGWE,MBUGWE,mbug1242,Mbugwe
NC.BANTOID.VALANGI,VALANGI,lang1320,Langi
NC.BANTOID.NDENDEULE,NDENDEULE,nden1249,Ndendeule
NC.BANTOID.KIMATENGO,KIMATENGO,mate1258,Matengo
NC.BANTOID.MPOTO,MPOTO,mpot1240,Mpoto
NC.BANTOID.MAKONDE,MAKONDE,mako1251,Makonde
NC.BANTOID.MWERA,MWERA,mwer1248,Mwera (Chimwera)
NC.BANTOID.CIYAWO,CIYAWO,yaoo1241,Yao
NC.BANTOID.YAO_1,YAO_1,yaoo1241,Yao
NC.BANTOID.YAO_2,YAO_2,yaoo1241,Yao
NC.BANTOID.BENDE,BENDE,bend1258,Bende
NC.BANTOID.F23_SUMBWA_YEKE,F23_SUMBWA_YEKE,sumb1240,Sumbwa
NC.BANTOID.SUMBWA,SUMBWA,sumb1240,Sumbwa
NC.BANTOID.KINYAMWEZI,KINYAMWEZI,nyam1276,Nyamwezi
NC.BANTOID.F21_SUKUMA,F21_SUKUMA,suku1261,Sukuma
NC.BANTOID.KESUKUMA,KESUKUMA,suku1261,Sukuma
NC.BANTOID.NYAMWEZI,NYAMWEZI,nyam1276,Nyamwezi
NC.BANTOID.GUSII,GUSII,gusi1247,Gusii
NC.BANTOID.KWAYA_2,KWAYA_2,kway1241,Kwaya
NC.BANTOID.JITA,JITA,jita1239,Jita
NC.BANTOID.REGI_TANZANIA,REGI_TANZANIA,kara1481,Kara (Tanzania)
NC.BANTOID.JITA_2,JITA_2,jita1239,Jita
NC.BANTOID.LOGOLI,LOGOLI,logo1258,Logooli
NC.BANTOID.ISUKHA,ISUKHA,idak1243,Idakho-Isukha-Tiriki
NC.BANTOID.J31c_BUKUSU,J31c_BUKUSU,buku1249,Bukusu
NC.BANTOID.MASABA,MASABA,masa1299,Masaaba
NC.BANTOID.SAMIA,SAMIA,saam1283,Saamia
NC.BANTOID.J321_MARAMA,J321_MARAMA,mara1392,Marama
NC.BANTOID.J321_KISA,J321_KISA,kisa1263,Kisa
NC.BANTOID.NYALA_KENYA,NYALA_KENYA,east2409,East Nyala
NC.BANTOID.LHUKONZO,LHUKONZO,konz1239,Konzo
NC.BANTOID.NANDE_SWAGA,NANDE_SWAGA,nand1264,Nande
NC.BANTOID.J42_NANDE,J42_NANDE,nand1264,Nande
NC.BANTOID.NANDE,NANDE,nand1264,Nande
NC.BANTOID.NANDE_SHU,NANDE_SHU,nand1264,Nande
NC.BANTOID.HUNDE,HUNDE,hund1239,Hunde
NC.BANTOID.HUNDE_2,HUNDE_2,hund1239,Hunde
NC.BANTOID.J52_HAVU_2,J52_HAVU_2,havu1238,Havu
NC.BANTOID.FULIRU,FULIRU,fuli1240,Fuliiru
NC.BANTOID.VIRA,VIRA,joba1238,Joba
NC.BANTOID.J531_TEMBO_2,J531_TEMBO_2,temb1270,Tembo (Kitembo)
NC.BANTOID.MASHI_DRC,MASHI_DRC,shii1238,Shi
NC.BANTOID.SHI,SHI,shii1238,Shi
NC.BANTOID.J53_SHI_2,J53_SHI_2,shii1238,Shi
NC.BANTOID.VINZA_2,VINZA_2,vinz1238,Vinza
NC.BANTOID.J62_RUNDI,J62_RUNDI,rund1242,Rundi
NC.BANTOID.HA,HA,haaa1252,Ha
NC.BANTOID.KIRUNDI,KIRUNDI,rund1242,Rundi
NC.BANTOID.KINYARWANDA,KINYARWANDA,kiny1244,Kinyarwanda
NC.BANTOID.RWANDA,RWANDA,kiny1244,Kinyarwanda
NC.BANTOID.RWANDA_KIGOYI,RWANDA_KIGOYI,kiny1244,Kinyarwanda
NC.BANTOID.RWANDA_RERA,RWANDA_RERA,kiny1244,Kinyarwanda
NC.BANTOID.RWANDA_TWA_KINIGI,RWANDA_TWA_KINIGI,kiny1244,Kinyarwanda
NC.BANTOID.GWERE,GWERE,gwer1238,Gwere
NC.BANTOID.GWERE_2,GWERE_2,gwer1238,Gwere
NC.BANTOID.SOGA_2,SOGA_2,soga1242,Soga
NC.BANTOID.J15_GANDA,J15_GANDA,gand1255,Ganda
NC.BANTOID.LUGANDA,LUGANDA,gand1255,Ganda
NC.BANTOID.ZINZA_2,ZINZA_2,zinz1238,Zinza
NC.BANTOID.KIKEREWE,KIKEREWE,kere1283,Kerewe
NC.BANTOID.J24_KEREBE,J24_KEREBE,kere1283,Kerewe
NC.BANTOID.HAYA_2,HAYA_2,haya1250,Haya
NC.BANTOID.HAYA,HAYA,haya1250,Haya
NC.BANTOID.ZIBA,ZIBA,haya1250,Haya
NC.BANTOID.TALINGA,TALINGA,tali1258,Talinga-Bwisi
NC.BANTOID.RUNYORO_RUTOORO,RUNYORO_RUTOORO,nyor1246,Nyoro
NC.BANTOID.RUTOORO,RUTOORO,toor1238,Tooro
NC.BANTOID.HIMA_RDC,HIMA_RDC,nyan1307,Nyankole
NC.BANTOID.NKORE_KIGA,NKORE_KIGA,chig1238,Chiga
NC.BANTOID.RUNYANKORE_RUKIGA,RUNYANKORE_RUKIGA,nyan1307,Nyankole
NC.BANTOID.RUNYANKORE,RUNYANKORE,nyan1307,Nyankole
NC.BANTOID.J13_NKORE_HIMA,J13_NKORE_HIMA,nyan1307,Nyankole
NC.BANTOID.CHINGONI,CHINGONI,tanz1241,Tanzanian Ngoni
NC.BANTOID.NGONI,NGONI,,
NC.BANTOID.G65_KINGA,G65_KINGA,nucl1379,Kinga
NC.BANTOID.HEHE,HEHE,hehe1240,Hehe
NC.BANTOID.PANGWA,PANGWA,pang1287,Pangwa
NC.BANTOID.DHAISO,DHAISO,dhai1238,Dhaiso
NC.BANTOID.KAMBA_KENYA,KAMBA_KENYA,kamb1297,Kamba (Kenya)
NC.BANTOID.KAMBA_KENYA_2,KAMBA_KENYA_2,kamb1297,Kamba (Kenya)
NC.BANTOID.THARAKA,THARAKA,thar1283,Tharaka
NC.BANTOID.GIKUYU,GIKUYU,kiku1240,Kikuyu
NC.BANTOID.GIKUYU_2,GIKUYU_2,kiku1240,Kikuyu
NC.BANTOID.GWENO,GWENO,gwen1239,Gweno
NC.BANTOID.MACHAME,MACHAME,mach1266,Machame
NC.BANTOID.DAWIDA,DAWIDA,tait1250,Taita
NC.BANTOID.SAGHALA,SAGHALA,saga1262,Sagalla
NC.BANTOID.TAITA,TAITA,tait1250,Taita
NC.BANTOID.PARE,PARE,asut1235,Asu (Tanzania)
NC.BANTOID.PARE_TANZANIA,PARE_TANZANIA,asut1235,Asu (Tanzania)
NC.BANTOID.PARE_SUD,PARE_SUD,asut1235,Asu (Tanzania)
NC.BANTOID.PARE_2,PARE_2,asut1235,Asu (Tanzania)
NC.BANTOID.TAVETA,TAVETA,tave1240,Taveta
NC.BANTOID.KAGULU,KAGULU,kagu1239,Kagulu
NC.BANTOID.KAGURU,KAGURU,kagu1239,Kagulu
NC.BANTOID.GOGO,GOGO,gogo1263,Gogo
NC.BANTOID.BONDEI,BONDEI,bond1247,Bondei
NC.BANTOID.SHAMBALA,SHAMBALA,sham1280,Shambala
NC.BANTOID.NGULU,NGULU,ngul1246,Ngulu
NC.BANTOID.ZIGULA,ZIGULA,zigu1244,Zigula-Mushungulu
NC.BANTOID.LUGURU,LUGURU,lugu1238,Luguru
NC.BANTOID.DOE,DOE,doee1238,Doe
NC.BANTOID.DOE_2,DOE_2,doee1238,Doe
NC.BANTOID.NGHWELE,NGHWELE,kwer1261,Kwere
NC.BANTOID.NGHWELE_2,NGHWELE_2,kwer1261,Kwere
NC.BANTOID.KAMI,KAMI,kami1256,Kami (Tanzania)
NC.BANTOID.KUTU,KUTU,kutu1263,Kutu
NC.BANTOID.ZALAMO,ZALAMO,zara1247,Zaramo
NC.BANTOID.ELWANA,ELWANA,ilwa1237,Ilwana
NC.BANTOID.ILWANA,ILWANA,ilwa1237,Ilwana
NC.BANTOID.SWAHILI_MWANI,SWAHILI_MWANI,mwan1247,Mwani
NC.BANTOID.MWANI_MOZAMBIQUE,MWANI_MOZAMBIQUE,mwan1247,Mwani
NC.BANTOID.MWANI,MWANI,mwan1247,Mwani
NC.BANTOID.SWAHILI_PATE,SWAHILI_PATE,swah1253,Swahili
NC.BANTOID.SWAHILI_TIKUU,SWAHILI_TIKUU,swah1253,Swahili
NC.BANTOID.MWINI,MWINI,swah1253,Swahili
NC.BANTOID.MWINI_2,MWINI_2,swah1253,Swahili
NC.BANTOID.TIKUU_PATE,TIKUU_PATE,swah1253,Swahili
NC.BANTOID.TIKUU,TIKUU,swah1253,Swahili
NC.BANTOID.SWAHILI_MVITA,SWAHILI_MVITA,swah1253,Swahili
NC.BANTOID.SWAHILI_CHIRAZI,SWAHILI_CHIRAZI,swah1253,Swahili
NC.BANTOID.SWAHILI_VUMBA,SWAHILI_VUMBA,swah1253,Swahili
NC.BANTOID.SWAHILI_MAKUNDUCHI,SWAHILI_MAKUNDUCHI,swah1253,Swahili
NC.BANTOID.SWAHILI_PEMBA,SWAHILI_PEMBA,swah1253,Swahili
NC.BANTOID.SWAHILI,SWAHILI,swah1253,Swahili
NC.BANTOID.SWAHILI_2,SWAHILI_2,swah1253,Swahili
NC.BANTOID.SWAHILI_SUD,SWAHILI_SUD,swah1253,Swahili
NC.BANTOID.HADIMU,HADIMU,swah1253,Swahili
NC.BANTOID.PEMBA,PEMBA,swah1253,Swahili
NC.BANTOID.VUMBA,VUMBA,swah1253,Swahili
NC.BANTOID.G44a_NGAZIDJA,G44a_NGAZIDJA,ngaz1238,Ngazidja Comorian
NC.BANTOID.MAORE,MAORE,maor1244,Maore Comorian
NC.BANTOID.NZWANI,NZWANI,ndzw1235,Ndzwani Comorian
NC.BANTOID.SHIMAORE,SHIMAORE,maor1244,Maore Comorian
NC.BANTOID.LOWER_POKOMO,LOWER_POKOMO,poko1261,Pokomo
NC.BANTOID.UPPER_POKOMO,UPPER_POKOMO,poko1261,Pokomo
NC.BANTOID.BUU,BUU,poko1261,Pokomo
NC.BANTOID.DIGO,DIGO,digo1243,Digo
NC.BANTOID.CAGA_KILEMA,CAGA_KILEMA,sege1246,Segeju
NC.BANTOID.CAGA_KIWOSO,CAGA_KIWOSO,sege1246,Segeju
NC.BANTOID.SEGEJU,SEGEJU,sege1246,Segeju
NC.BANTOID.DIGO_1,DIGO_1,digo1243,Digo
NC.BANTOID.DIGO_2,DIGO_2,digo1243,Digo
NC.BANTOID.CHWAKA,CHWAKA,giry1241,Giryama
NC.BANTOID.DURUMA,DURUMA,duru1249,Duruma
NC.BANTOID.RABAI,RABAI,giry1241,Giryama
NC.BANTOID.CHONYI,CHONYI,chon1287,Chonyi-Dzihana-Kauma
NC.BANTOID.GIRYAMA,GIRYAMA,giry1241,Giryama
NC.BANTOID.GIRYAMA_3,GIRYAMA_3,giry1241,Giryama
NC.BANTOID.GIRYAMA_4,GIRYAMA_4,giry1241,Giryama
NC.BANTOID.GIRYAMA_2,GIRYAMA_2,giry1241,Giryama
NC.BANTOID.CONI,CONI,giry1241,Giryama
NC.BANTOID.RABAI_2,RABAI_2,giry1241,Giryama
NC.BANTOID.MBUNDU,MBUNDU,kimb1241,Kimbundu
NC.BANTOID.HOLU,HOLU,holu1245,Holu
NC.BANTOID.KIHOLU,KIHOLU,holu1245,Holu
NC.BANTOID.KWESE,KWESE,kwes1244,Kwese
NC.BANTOID.KWEZO,KWEZO,kwes1244,Kwese
NC.BANTOID.PENDE,PENDE,phen1239,Phende
NC.BANTOID.H41_MBALA_1,H41_MBALA_1,mbal1257,Mbala
NC.BANTOID.MBALA_3,MBALA_3,mbal1257,Mbala
NC.BANTOID.MBALA_2,MBALA_2,mbal1257,Mbala
NC.BANTOID.MBALA,MBALA,mbal1257,Mbala
NC.BANTOID.MBALA_4,MBALA_4,mbal1257,Mbala
NC.BANTOID.MBALA_5,MBALA_5,mbal1257,Mbala
NC.BANTOID.SONDE_FESHI,SONDE_FESHI,sond1250,Sonde
NC.BANTOID.SONDE_KYAANZA,SONDE_KYAANZA,sond1250,Sonde
NC.BANTOID.SONDE_GISOONDI,SONDE_GISOONDI,sond1250,Sonde
NC.BANTOID.SONDE_KILUWA,SONDE_KILUWA,sond1250,Sonde
NC.BANTOID.K11_CIOKWE,K11_CIOKWE,chok1245,Chokwe
NC.BANTOID.CHOKWE,CHOKWE,chok1245,Chokwe
NC.BANTOID.LUVALE,LUVALE,luva1239,Luvale
NC.BANTOID.K14_LWENA_1,K14_LWENA_1,luva1239,Luvale
NC.BANTOID.K14_LWENA_2,K14_LWENA_2,luva1239,Luvale
NC.BANTOID.NGANGELA,NGANGELA,nyem1238,Nyemba
NC.BANTOID.K15_MBUNDA_1,K15_MBUNDA_1,mbun1249,Mbunda
NC.BANTOID.K15_MBUNDA_GANGELA,K15_MBUNDA_GANGELA,mbun1249,Mbunda
NC.BANTOID.K15_MBUNDA_2,K15_MBUNDA_2,mbun1249,Mbunda
NC.BANTOID.MBUNDA,MBUNDA,mbun1249,Mbunda
NC.BANTOID.L51_SALAMPASU,L51_SALAMPASU,sala1268,Salampasu
NC.BANTOID.LUNDA,LUNDA,lund1266,Lunda
NC.BANTOID.LUNDA_1,LUNDA_1,lund1266,Lunda
NC.BANTOID.LUNDA_2,LUNDA_2,lund1266,Lunda
NC.BANTOID.RUUND,RUUND,ruun1238,Ruund
NC.BANTOID.L21_KETE_KATAMB,L21_KETE_KATAMB,kete1252,Kete
NC.BANTOID.L21_KETE_IPILA,L21_KETE_IPILA,kete1252,Kete
NC.BANTOID.KETE,KETE,kete1252,Kete
NC.BANTOID.UMBUNDU,UMBUNDU,umbu1257,Umbundu
NC.BANTOID.UMBUNDU_2,UMBUNDU_2,umbu1257,Umbundu
NC.BANTOID.KWANGALI,KWANGALI,kwan1273,Kwangali
NC.BANTOID.KWANGALI_2,KWANGALI_2,kwan1273,Kwangali
NC.BANTOID.DCIRIKU,DCIRIKU,diri1252,Diriku-Shambyu
NC.BANTOID.DIRIKU,DIRIKU,diri1252,Diriku-Shambyu
NC.BANTOID.B312_HIMBA,B312_HIMBA,zemb1238,Zemba
NC.BANTOID.HERERO,HERERO,here1253,Herero
NC.BANTOID.HERERO_2,HERERO_2,here1253,Herero
NC.BANTOID.NKHUMBI,NKHUMBI,nkhu1238,Nkhumbi
NC.BANTOID.KWANYAMA_2,KWANYAMA_2,kuan1247,Kuanyama
NC.BANTOID.KWANYAMA,KWANYAMA,kuan1247,Kuanyama
NC.BANTOID.MBALANHU,MBALANHU,mbal1255,Central Wambo
NC.BANTOID.NDONGA_2,NDONGA_2,ndon1254,Ndonga
NC.BANTOID.NDONGA,NDONGA,ndon1254,Ndonga
NC.BANTOID.L62_NKOYA,L62_NKOYA,nkoy1244,Nkoya
NC.BANTOID.NKOYA,NKOYA,nkoy1244,Nkoya
NC.BANTOID.NKOYA_2,NKOYA_2,nkoy1244,Nkoya
NC.BANTOID.KISONGE,KISONGE,song1303,Songe
NC.BANTOID.SONGYE,SONGYE,song1303,Songe
NC.BANTOID.L22_MBAGANI,L22_MBAGANI,song1303,Songe
NC.BANTOID.L221_LWALWA_1,L221_LWALWA_1,lwal1238,Lwalu
NC.BANTOID.L221_LWALWA_2,L221_LWALWA_2,lwal1238,Lwalu
NC.BANTOID.L33_LUBA_SHABA,L33_LUBA_SHABA,luba1250,Luba-Katanga
NC.BANTOID.KILUBA,KILUBA,luba1250,Luba-Katanga
NC.BANTOID.L35_SANGA,L35_SANGA,sang1331,Sanga (Democratic Republic of Congo)
NC.BANTOID.KAONDE,KAONDE,kaon1241,Kaonde
NC.BANTOID.KAONDE_2,KAONDE_2,kaon1241,Kaonde
NC.BANTOID.L32_KANYOK_2,L32_KANYOK_2,kany1247,Kanyok
NC.BANTOID.KANYOK,KANYOK,kany1247,Kanyok
NC.BANTOID.L32_KANYOK_1,L32_KANYOK_1,kany1247,Kanyok
NC.BANTOID.LUBA,LUBA,luba1249,Luba-Lulua
NC.BANTOID.L31a_LUBA_KASAYI,L31a_LUBA_KASAYI,luba1249,Luba-Lulua
NC.BANTOID.KEBWE,KEBWE,bang1350,Bangubangu
NC.BANTOID.HEMBA_BWINYANYEMBA,HEMBA_BWINYANYEMBA,hemb1242,Hemba-Yazi
NC.BANTOID.HEMBA_MAMBWE,HEMBA_MAMBWE,hemb1242,Hemba-Yazi
NC.BANTOID.D27_BANGUBANGU_MUTINGWA,D27_BANGUBANGU_MUTINGWA,bang1350,Bangubangu
NC.BANTOID.BANGUBANGU_KABAMBARE,BANGUBANGU_KABAMBARE,bang1350,Bangubangu
NC.BANTOID.BANGUBANGU,BANGUBANGU,bang1350,Bangubangu
NC.BANTOID.SHIYEYI,SHIYEYI,yeyi1239,Yeyi
NC.BANTOID.MBUMI,MBUMI,luya1241,Luyi
NC.BANTOID.MBOWE,MBOWE,luya1241,Luyi
NC.BANTOID.KWANDI,KWANDI,luya1241,Luyi
NC.BANTOID.LUYANA_1,LUYANA_1,luya1241,Luyi
NC.BANTOID.LUYANA_2,LUYANA_2,luya1241,Luyi
NC.BANTOID.LUYI,LUYI,luya1241,Luyi
NC.BANTOID.KWANGA_1,KWANGA_1,luya1241,Luyi
NC.BANTOID.KWANGA_4,KWANGA_4,luya1241,Luyi
NC.BANTOID.KWANGA_2,KWANGA_2,luya1241,Luyi
NC.BANTOID.KWANGA_3,KWANGA_3,luya1241,Luyi
NC.BANTOID.MASHI_ZAMBIA,MASHI_ZAMBIA,mash1267,Mashi (Zambia)
NC.BANTOID.MBUKUSHU,MBUKUSHU,mbuk1240,Mbukushu
NC.BANTOID.MULONGA_1,MULONGA_1,sima1258,Simaa
NC.BANTOID.MAKOMA,MAKOMA,sima1258,Simaa
NC.BANTOID.MULONGA_2,MULONGA_2,sima1258,Simaa
NC.BANTOID.MWENYI,MWENYI,sima1258,Simaa
NC.BANTOID.NYENGO,NYENGO,sima1258,Simaa
NC.BANTOID.LIUWA,LIUWA,sima1258,Simaa
NC.BANTOID.SIMAA_2,SIMAA_2,sima1258,Simaa
NC.BANTOID.SIMAA_3,SIMAA_3,sima1258,Simaa
NC.BANTOID.SIMAA_1,SIMAA_1,sima1258,Simaa
NC.BANTOID.B42_SANGU_2,B42_SANGU_2,sang1333,Sangu (Gabon)
NC.BANTOID.ISANGU,ISANGU,sang1333,Sangu (Gabon)
NC.BANTOID.SANGU_1,SANGU_1,sang1333,Sangu (Gabon)
NC.BANTOID.B41_SHIRA,B41_SHIRA,sira1266,Sira
NC.BANTOID.GISIRA,GISIRA,sira1266,Sira
NC.BANTOID.B414_VARAMA,B414_VARAMA,bara1362,Barama
NC.BANTOID.SHIRA_BWALI,SHIRA_BWALI,sira1266,Sira
