entry_id,entrytag_name,entrytag_level,entrytag_path,Glottocode,Glottolog_Name,ID,Name,tip_name
1340,French,18,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636]->French[14711],stan1290,French,FRENCH,FRENCH,IE.ROMANCE.FRENCH
1341,French,18,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636]->French[14711],stan1290,French,FRENCH,FRENCH,IE.ROMANCE.FRENCH
1344,Tibetan,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->Tibetan[11041],tibe1272,Tibetan,TIBETAN_CENTRAL,TIBETAN_CENTRAL,ST.BODIC.TIBETAN_CENTRAL
1348,Modern Hebrew,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Modern Hebrew[11122],hebr1245,Modern Hebrew,HEBREW,HEBREW,AA.SEMITIC.HEBREW
1352,Sanskrit,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Sanskrit[6749],sans1269,Sanskrit,SANSKRIT,SANSKRIT,IE.INDIC.SANSKRIT
1357,Latin,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Latin[9691],lati1261,Latin,LATIN,LATIN,IE.ROMANCE.LATIN
1369,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],akka1240,Akkadian,AKKADIAN,AKKADIAN,AA.SEMITIC.AKKADIAN
1370,French,18,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636]->French[14711],stan1290,French,FRENCH,FRENCH,IE.ROMANCE.FRENCH
1371,Western Farsi,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761]->Middle-Modern Persian[8310]->Modern Southwestern Iranian[9735]->Farsic-Caucasian Tat[10970]->Farsic[11958]->Western Farsi[12840],west2369,Western Farsi,PERSIAN,PERSIAN,IE.IRANIAN.PERSIAN
1374,French,18,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636]->French[14711],stan1290,French,FRENCH,FRENCH,IE.ROMANCE.FRENCH
1376,Southern Sotho,16,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Bantoid[5004]->Southern Bantoid[6347]->Narrow Bantu[7890]->East Bantu[9419]->Southern Bantu[10692]->Nuclear Southern Bantu[11668]->Dimsuffix Southern Bantu[12529]->Sotho-Tswana (S.30)[13199]->Western Sotho-Tswana[13777]->Central Sotho-Tswana[14139]->Sesotho-Lozi[14367]->Southern Sotho[14513],sout2807,Southern Sotho,SOTHO_SOUTHERN,SOTHO_SOUTHERN,NC.BANTOID.SOTHO_SOUTHERN
1390,Jicarilla Apache,8,Language[1747]->Athabaskan-Eyak-Tlingit[1886]->Athabaskan-Eyak[2438]->Athabaskan[3881]->Apachean[5258]->Southwestern Apachean[6628]->Eastern Southwestern Apachean[8203]->Jicarilla Apache[9644],jica1244,Jicarilla Apache,JICARILLA_APACHE,JICARILLA_APACHE,NDe.ATHAPASKAN.JICARILLA_APACHE
1392,Classical Syriac,11,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970]->Middle-Modern Aramaic[11126]->Eastern Aramaic[12053]->Classical Syriac[12890],clas1252,Classical Syriac,CLASSICAL_SYRIAC,CLASSICAL_SYRIAC,AA.SEMITIC.CLASSICAL_SYRIAC
1396,East Greek,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->East Greek[29393],,,ARAMAIC_ANCIENT,ARAMAIC_ANCIENT,AA.SEMITIC.ARAMAIC_ANCIENT
1399,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],akka1240,Akkadian,AKKADIAN_2,AKKADIAN_2,AA.SEMITIC.AKKADIAN_2
1400,Literary Chinese,5,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Literary Chinese[5612],,,SARDINIAN,SARDINIAN,IE.ROMANCE.SARDINIAN
1409,Language,1,Language[1747],,,GUARANI_ANTIGO,GUARANI_ANTIGO,Tup.TUPI_GUARANI.GUARANI_ANTIGO
1412,Japanese,5,Language[1747]->Japonic[1889]->Japanesic[2444]->Japan-Taiwan Japanese[3890]->Japanese[5264],nucl1643,Japanese,TOKYO_JAPANESE,TOKYO_JAPANESE,Jap.JAPANESE.TOKYO_JAPANESE
1415,East Greek,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->East Greek[29393],,,NAHUATL_CHICHIQUILA,NAHUATL_CHICHIQUILA,UA.AZTECAN.NAHUATL_CHICHIQUILA
1420,Creek,3,Language[1747]->Muskogean[1845]->Creek[2302],cree1270,Creek,CREEK,CREEK,Mus.MUSKOGEAN.CREEK
1450,Spanish,15,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Southwestern Shifted Romance[13415]->West Ibero-Romance[13935]->Castilic[14285]->Spanish[14455],stan1288,Spanish,SPANISH,SPANISH,IE.ROMANCE.SPANISH
1451,Language,1,Language[1747],,,TOTONAC_OZELONACAXTLA,TOTONAC_OZELONACAXTLA,Tot.TOTONACAN.TOTONAC_OZELONACAXTLA
1455,Western Farsi,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Iranian[5358]->Southwestern Iranian[6761]->Middle-Modern Persian[8310]->Modern Southwestern Iranian[9735]->Farsic-Caucasian Tat[10970]->Farsic[11958]->Western Farsi[12840],west2369,Western Farsi,PERSIAN,PERSIAN,IE.IRANIAN.PERSIAN
1456,Language,1,Language[1747],,,DORASQUE,DORASQUE,Chi.DORASKE.DORASQUE
1458,Leseic,5,Language[1747]->Central Sudanic[1885]->Membi-Mangbutu-Efe[2436]->Mangbutu-Efe[3878]->Leseic[5252],,,NAHUATL_XOCHIATIPAN,NAHUATL_XOCHIATIPAN,UA.AZTECAN.NAHUATL_XOCHIATIPAN
1466,French,18,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636]->French[14711],stan1290,French,FRENCH,FRENCH,IE.ROMANCE.FRENCH
1469,Language Isolates,2,Language[1747]->Language Isolates[43177],,,NAHUATL_JICOCINGO_ZACATLAN,NAHUATL_JICOCINGO_ZACATLAN,UA.AZTECAN.NAHUATL_JICOCINGO_ZACATLAN
1474,Sharanahua,8,Language[1747]->Pano-Tacanan[1853]->Panoan[2317]->Mainline Pano[3710]->Pano Nawa[5121]->Headwaters Pano[6503]->Yaminawa Complex[8075]->Sharanahua[9583],shar1245,Sharanahua,SHARANAHUA,SHARANAHUA,Pan.PANOAN.SHARANAHUA
1495,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
1511,Hausa,7,Language[1747]->Afro-Asiatic[1977]->Chadic[3241]->West Chadic[4451]->West Chadic A[5722]->West Chadic A.1[7147]->Hausa[8667],haus1257,Hausa,KANO,KANO,AA.WEST_CHADIC.KANO
1517,French,18,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Northwestern Shifted Romance[13414]->Gallo-Rhaetian[13934]->Oil[14282]->Central Oil[14449]->Macro-French[14570]->Global French[14636]->French[14711],stan1290,French,FRENCH,FRENCH,IE.ROMANCE.FRENCH
1521,Latin,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Latin[9691],lati1261,Latin,LATIN,LATIN,IE.ROMANCE.LATIN
1522,Language,1,Language[1747],,,NAHUATL_SAN_FRANCISCO_TLALNEPANTLA,NAHUATL_SAN_FRANCISCO_TLALNEPANTLA,UA.AZTECAN.NAHUATL_SAN_FRANCISCO_TLALNEPANTLA
1542,Portuguese,17,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Italic[4031]->Latino-Faliscan[5349]->Latinic[6736]->Imperial Latin[8284]->Romance[9690]->Italo-Western Romance[10909]->Western Romance[11855]->Shifted Western Romance[12721]->Southwestern Shifted Romance[13415]->West Ibero-Romance[13935]->Galician Romance[14287]->Macro-Portuguese[14461]->Brazil-Portugal Portuguese[14577]->Portuguese[14640],port1283,Portuguese,PORTUGUESE,PORTUGUESE,IE.ROMANCE.PORTUGUESE
1544,Church Slavic,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Balto-Slavic[4026]->Slavic[5339]->South Slavic[6721]->Eastern South Slavic[8268]->Church Slavic[9678],chur1257,Church Slavic,OLD_CHURCH_SLAVONIC,OLD_CHURCH_SLAVONIC,IE.SLAVIC.OLD_CHURCH_SLAVONIC
1555,Language,1,Language[1747],,,ZAPOTEC_1578,ZAPOTEC_1578,OM.ZAPOTECAN.ZAPOTEC_1578
1556,Classical Syriac,11,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Aramaic[8598]->Imperial-Middle-Modern Aramaic[9970]->Middle-Modern Aramaic[11126]->Eastern Aramaic[12053]->Classical Syriac[12890],clas1252,Classical Syriac,SYRIAC,SYRIAC,AA.SEMITIC.SYRIAC
1570,Tamil,13,Language[1747]->Dravidian[1908]->South Dravidian[2492]->South Dravidian I[4058]->Tamil-Kannada[5382]->Tamil-Kota[6773]->Tamil-Toda[8325]->Tamil-Irula[9751]->Tamil-Kodagu[10977]->Tamil-Malayalam[11959]->Tamiloid[12845]->Tamil-Paliyan[13570]->Tamil[14047],tami1289,Tamil,TAMIL,TAMIL,Dra.SOUTHERN_DRAVIDIAN.TAMIL
1574,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],akka1240,Akkadian,AKKADIAN_2,AKKADIAN_2,AA.SEMITIC.AKKADIAN_2
1619,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],akka1240,Akkadian,AKKADIAN_2,AKKADIAN_2,AA.SEMITIC.AKKADIAN_2
1621,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],akka1240,Akkadian,AKKADIAN,AKKADIAN,AA.SEMITIC.AKKADIAN
1654,Language,1,Language[1747],,,PAYAGUA,PAYAGUA,Pay.PAYAGUA.PAYAGUA
1677,Akkadian,5,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->East Semitic[4432]->Akkadian[5692],akka1240,Akkadian,AKKADIAN_2,AKKADIAN_2,AA.SEMITIC.AKKADIAN_2
1706,Unknown,2,Language[1747]->Unknown[14806],,,ZAPOTEC_1578,ZAPOTEC_1578,OM.ZAPOTECAN.ZAPOTEC_1578
1734,Unknown,2,Language[1747]->Unknown[14806],,,CARIB_1665,CARIB_1665,Arw.NORTHERN_ARAWAKAN.CARIB_1665
1805,Language,1,Language[1747],,,NESE,NESE,An.OCEANIC.NESE
1806,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
1869,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
1908,Japanese,5,Language[1747]->Japonic[1889]->Japanesic[2444]->Japan-Taiwan Japanese[3890]->Japanese[5264],nucl1643,Japanese,TOKYO_JAPANESE,TOKYO_JAPANESE,Jap.JAPANESE.TOKYO_JAPANESE
1918,Language,1,Language[1747],,,TOTONAC_OLINTLA,TOTONAC_OLINTLA,Tot.TOTONACAN.TOTONAC_OLINTLA
1966,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
1972,Language,1,Language[1747],,,NAHUATL_CHIGNAUTLA,NAHUATL_CHIGNAUTLA,UA.AZTECAN.NAHUATL_CHIGNAUTLA
1974,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
1978,Yue Chinese,7,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Yue-Pinghua[7036]->Yue Chinese[8560],yuec1235,Yue Chinese,CANTONESE,CANTONESE,ST.CHINESE.CANTONESE
1983,Language,1,Language[1747],,,ALLENTIAC,ALLENTIAC,Hur.HUARPE.ALLENTIAC
1985,Language,1,Language[1747],,,ZAPOTEC_1578,ZAPOTEC_1578,OM.ZAPOTECAN.ZAPOTEC_1578
1989,Language,1,Language[1747],,,OTOMACO,OTOMACO,Oto.OTOMACO.OTOMACO
1993,Language,1,Language[1747],,,NAHUATL_XALATZALA_TLAPA,NAHUATL_XALATZALA_TLAPA,UA.AZTECAN.NAHUATL_XALATZALA_TLAPA
1994,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2000,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
2003,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2006,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
2009,Language,1,Language[1747],,,TOTONAC_OLINTLA,TOTONAC_OLINTLA,Tot.TOTONACAN.TOTONAC_OLINTLA
2010,Language,1,Language[1747],,,NAHUATL_XALPATLAHUAC,NAHUATL_XALPATLAHUAC,UA.AZTECAN.NAHUATL_XALPATLAHUAC
2011,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2016,Language,1,Language[1747],,,DJADJALA,DJADJALA,Aus.PAMA_NYUNGAN.DJADJALA
2021,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,YORUBA,YORUBA,NC.DEFOID.YORUBA
2023,Language,1,Language[1747],,,COLAC,COLAC,Aus.PAMA_NYUNGAN.COLAC
2027,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2031,Language,1,Language[1747],,,OTOMACO,OTOMACO,Oto.OTOMACO.OTOMACO
2038,Unknown,2,Language[1747]->Unknown[14806],,,DJADJALA,DJADJALA,Aus.PAMA_NYUNGAN.DJADJALA
2048,Language,1,Language[1747],,,NAHUATL_CHICHIQUILA,NAHUATL_CHICHIQUILA,UA.AZTECAN.NAHUATL_CHICHIQUILA
2051,Language,1,Language[1747],,,BARRANBIYA,BARRANBIYA,Aus.PAMA_NYUNGAN.BARRANBIYA
2052,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
2054,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
2061,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,YORUBA,YORUBA,NC.DEFOID.YORUBA
2069,Language,1,Language[1747],,,ZAPOTEC_1578,ZAPOTEC_1578,OM.ZAPOTECAN.ZAPOTEC_1578
2070,Yoruba,13,Language[1747]->Atlantic-Congo[1822]->Volta-Congo[2237]->Benue-Congo[3616]->Defoid[5014]->Yoruboid[6375]->Edekiri[7956]->Ede[9517]->Eastern Ede[10813]->Southeastern Ede[11800]->Nuclear Yoruba[12689]->Lucumi-Yoruba[13394]->Yoruba[13930],yoru1245,Yoruba,OKA,OKA,NC.DEFOID.OKA
2074,Language,1,Language[1747],,,KAWA,KAWA,TAP.GREATER_ALOR.KAWA
2084,Language,1,Language[1747],,,ZAPOTEC_1578,ZAPOTEC_1578,OM.ZAPOTECAN.ZAPOTEC_1578
2089,Language,1,Language[1747],,,SAR_INDONESIA,SAR_INDONESIA,TAP.GREATER_ALOR.SAR_INDONESIA
2094,Language,1,Language[1747],,,NAHUATL_HUEYATI_YAHUALICA,NAHUATL_HUEYATI_YAHUALICA,UA.AZTECAN.NAHUATL_HUEYATI_YAHUALICA
2100,Language,1,Language[1747],,,MILLCAYAC,MILLCAYAC,Hur.HUARPE.MILLCAYAC
2104,Language,1,Language[1747],,,ZAPOTEC_1578,ZAPOTEC_1578,OM.ZAPOTECAN.ZAPOTEC_1578
2111,Language,1,Language[1747],,,KERAMIN,KERAMIN,Aus.PAMA_NYUNGAN.KERAMIN
2114,Language,1,Language[1747],,,DHUDHUROA,DHUDHUROA,Aus.PAMA_NYUNGAN.DHUDHUROA
2116,Language,1,Language[1747],,,YITHA_YITHA,YITHA_YITHA,Aus.PAMA_NYUNGAN.YITHA_YITHA
2121,Language,1,Language[1747],,,NATI,NATI,An.OCEANIC.NATI
2122,Language,1,Language[1747],,,NAHUATL_XOXOCOTLA_PUENTE_DE_IXTLA,NAHUATL_XOXOCOTLA_PUENTE_DE_IXTLA,UA.AZTECAN.NAHUATL_XOXOCOTLA_PUENTE_DE_IXTLA
2126,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2128,Classical-Middle Armenian,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Armenic[4030]->Classical-Middle Armenian[5347],clas1249,Classical-Middle Armenian,ARMENIAN_CLASSICAL,ARMENIAN_CLASSICAL,IE.ARMENIAN.ARMENIAN_CLASSICAL
2131,Mochica,3,Language[1747]->Language Isolates[43177]->Mochica[43305],moch1259,Mochica,MOCHICA,MOCHICA,Cmu.CHIMUAN.MOCHICA
2133,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2138,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2139,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2141,Language,1,Language[1747],,,ZAPOTEC_1578,ZAPOTEC_1578,OM.ZAPOTECAN.ZAPOTEC_1578
2146,Japanese,5,Language[1747]->Japonic[1889]->Japanesic[2444]->Japan-Taiwan Japanese[3890]->Japanese[5264],nucl1643,Japanese,EI_JAPANESE,EI_JAPANESE,Jap.JAPANESE.EI_JAPANESE
2147,Language,1,Language[1747],,,OTOMACO,OTOMACO,Oto.OTOMACO.OTOMACO
2148,Language,1,Language[1747],,,BARRANBIYA,BARRANBIYA,Aus.PAMA_NYUNGAN.BARRANBIYA
2149,Ancient Hebrew,9,Language[1747]->Afro-Asiatic[1977]->Semitic[3237]->West Semitic[4434]->Central Semitic[5695]->Northwest Semitic[7096]->Canaanite[8597]->Hebrewic[9968]->Ancient Hebrew[11121],anci1244,Ancient Hebrew,BIBLICAL_HEBREW,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW
2157,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2160,Persian-Indic,3,Language[1747]->Mixed Language[1879]->Persian-Indic[2417],,,TOTONAC_OLINTLA,TOTONAC_OLINTLA,Tot.TOTONACAN.TOTONAC_OLINTLA
2166,Language,1,Language[1747],,,TZOTZIL_ZINACANTAN_1600,TZOTZIL_ZINACANTAN_1600,May.MAYAN.TZOTZIL_ZINACANTAN_1600
2168,Language,1,Language[1747],,,COERUNA,COERUNA,Hui.UNCLASSIFIED_HUITOTOAN.COERUNA
2178,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
2180,Vietnamese,5,Language[1747]->Austroasiatic[1937]->Vietic[2623]->Viet-Muong[4266]->Vietnamese[5526],viet1252,Vietnamese,VIETNAMESE,VIETNAMESE,AuA.VIET_MUONG.VIETNAMESE
2194,English,13,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Germanic[4033]->Northwest Germanic[5354]->West Germanic[6740]->North Sea Germanic[8290]->Anglo-Frisian[9705]->Anglic[10924]->Later Anglic[11872]->Middle-Modern English[12745]->Macro-English[13445]->English[13951],stan1293,English,ENGLISH,ENGLISH,IE.GERMANIC.ENGLISH
