entry_id,entry_name,entrytag_name,entrytag_used,glottolog_name,glottolog_id,asjp_id,jaeger_id,glottocode_cands,resolution_status,n_candidates,source,coder_v1,confidence_v1,tip_coder,tip_assigned,tip_confidence,tip_comment
1619,"Saint Nicholas ""Maroulenas"", Kastania, southern Greece, byzantine church",Middle Assyrian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,Willis Monroe,IE.GREEK.GREEK,medium,
1621,"Saint Spyridon,Kardamyli, southern Greece, postbyzantine church",Neo-Assyrian,Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,Willis Monroe,IE.GREEK.GREEK,medium,
1624,Neo-Assyrian Healers (āšipu/mašmaššu-exorcists),Neo-Assyrian,,Akkadian,akka1240,AKKADIAN,AA.SEMITIC.AKKADIAN,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,AA.SEMITIC.AKKADIAN,perfect,
1626,The Cult of Maritime Hera,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1627,Mount Putuo 普陀山,Classical-Middle-Modern Sinitic,,Mandarin Chinese,mand1415,MANDARIN,ST.CHINESE.MANDARIN,,resolved_unique,1,manual_B,Matthew Hamm,medium,Matthew Hamm,ST.CHINESE.MANDARIN,medium,
1636,The second phase of the Iconoclastic Controversy,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1653,Visigothic Homoian Christianity,,Gothic,Gothic,goth1244,GOTHIC,IE.GERMANIC.GOTHIC,goth1244,resolved_unique,1,manual_A,Matthew Hamm,,Willis Monroe,IE.GERMANIC.GOTHIC,good,
1654,Le Parti du Mouvement de La Nahda حزب حركة النهضة,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
1667,Medérsiens,,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,manual_A,Matthew Hamm,,Willis Monroe,IE.ROMANCE.FRENCH,good,
1677,Royal Hittite Religion,Old Aramaic (up to 700 BCE),Akkadian,Akkadian,akka1240,"AKKADIAN, AKKADIAN_2","AA.SEMITIC.AKKADIAN, AA.SEMITIC.AKKADIAN_2",akka1240,resolved_multiple,2,DRH,,,Willis Monroe,IE.ANATOLIAN.HITTITE,perfect,
1689,The Isma'ilis in the Ottoman Empire,Arabic,,Levantine Arabic,nort3139,SYRIAN_ARABIC,AA.SEMITIC.SYRIAN_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,medium,Julian Weideman,AA.SEMITIC.SYRIAN_ARABIC,medium,
1690,Christianity in Byzantium: between the end of Iconoclasm and the Schism,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1694,Christianity in Byzantium: Between the Schism and the Fourth Crusade,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1697,Stylite Monks,Greek,,Ionic-Attic Ancient Greek,anci1242,GREEK_ANCIENT,IE.GREEK.GREEK_ANCIENT,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1701,The Premonstratensian Order in the Middle Ages,,French,French,stan1290,FRENCH,IE.ROMANCE.FRENCH,stan1290,resolved_unique,1,manual_A,Matthew Hamm,,Willis Monroe,IE.ROMANCE.FRENCH,good,
1708,الإباضية  Al-Ibadia,Arabic,,Gulf Arabic,gulf1241,ARABIC_GULF_SPOKEN,AA.SEMITIC.ARABIC_GULF_SPOKEN,,resolved_unique,1,manual_B,Julian Weideman,medium,Julian Weideman,AA.SEMITIC.ARABIC_GULF_SPOKEN,medium,
1734,Cupisnique Culture Religion,Unknown,Unknown,,,,,,name_not_in_glottolog,0,DRH,,,Willis Monroe,,,truly unknown
1737,الإمامية Al-Imamia,Classical-Middle-Modern Sinitic,,Dari,dari1249,EASTERN_FARSI,IE.IRANIAN.EASTERN_FARSI,,resolved_unique,1,manual_B,Willis Monroe,,Willis Monroe,IE.IRANIAN.EASTERN_FARSI,medium,
1759,الطريقة الشاذلية = Attarika Achadoulia,Arabic,,Standard Arabic,stan1318,STANDARD_ARABIC,AA.SEMITIC.STANDARD_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,medium,Julian Weideman,AA.SEMITIC.STANDARD_ARABIC,medium,
1776,الطريقة القادرية في البلاد التونسية The Qadiriyya Order in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,Julian Weideman,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
1777,الطريقة التّيجانية بالبلاد التونسية The Tijaniyya Order in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,Julian Weideman,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
1780,الطريقة الشاذلية في تونس The Shadhiliyya Order in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,Julian Weideman,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
1781,المذهب الشيعي في تونس The Shiʿi madhhab in Tunisia,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,Julian Weideman,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
1791,"الطريقة القادرية في بغداد: فترة التأسيس ق12 Attarika Al Qadiria à Bagdad: la période fondatrice, le XIIe siècle",Arabic,,Gilit Mesopotamian Arabic,meso1252,IRAQ_MUSLIM_BAGHDAD_ARABIC,AA.SEMITIC.IRAQ_MUSLIM_BAGHDAD_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,good,Julian Weideman,AA.SEMITIC.IRAQ_MUSLIM_BAGHDAD_ARABIC,good,
1820,"Cherubim and Seraphim Church Unification, Campus Fellowship",,Yoruba; English,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
1829,Cherubim and Seraphim Unification Church of Nigeria (C&SUCN),,Yoruba; English,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
1835,"The Cherubim and Seraphim Church of Zion, Ugbonla",,Yoruba; English,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,Willis Monroe,IE.GERMANIC.ENGLISH,medium,
1845,Benedictine Order in Denmark,,Danish,Danish,dani1285,DANISH,IE.GERMANIC.DANISH,dani1285,resolved_unique,1,manual_A,Matthew Hamm,,Willis Monroe,IE.GERMANIC.DANISH,perfect,
1869,IFA RELIGIOUS GROUP IN ILE- IFE,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
1872,"The Holy Apostles Community, Ayetoro",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,Willis Monroe,NC.DEFOID.YORUBA,good,
1897,"The Episcopal Church of Cherubim and Seraphim, Zion Pepe",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,Willis Monroe,NC.DEFOID.YORUBA,good,
1903,The 'Abbāsids,Arabic,,Levantine Arabic,nort3139,SYRIAN_ARABIC,AA.SEMITIC.SYRIAN_ARABIC,,resolved_unique,1,manual_B,Julian Weideman,medium,Julian Weideman,AA.SEMITIC.SYRIAN_ARABIC,medium,
1904,الطريقة القادرية في تونس القرن  19 و20   =  L'ordre Qadiri en Tunisie aux XIXe et XXe siècles,Arabic,,Tunisian Arabic,tuni1259,TUNISIAN_ARABIC_MAGHRIB,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,,resolved_unique,1,manual_B,Julian Weideman,good,Julian Weideman,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
1908,"Buddhist Traders in the Chinese Quarter in Hakata, Japan",Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,medum,
1918,Contemporary Neo-Confucianism 當代新儒家,Middle-Modern Sinitic,Middle-Modern Sinitic,Middle-Modern Sinitic,midd1354,,,midd1354,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,good,
1938,Bahai religion,,Iranian,,,,,,name_not_in_glottolog,0,manual_A,Matthew Hamm,,Willis Monroe,IE.IRANIAN.PERSIAN,good,
1940,"The Holy Apostles Community, Ori-Oke Iwamimo",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,Willis Monroe,NC.DEFOID.YORUBA,good,
1943,Cult of Gauchito Gil,,Spanish,Spanish,stan1288,SPANISH,IE.ROMANCE.SPANISH,stan1288,resolved_unique,1,manual_A,Matthew Hamm,,Willis Monroe,IE.ROMANCE.SPANISH,perfect,
1961,"Grace Covenant Centre, Ado-Ekiti",,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,manual_A,Matthew Hamm,,Willis Monroe,NC.DEFOID.YORUBA,good,
1962,Huayan School 華嚴宗,,,,,,,,no_language_tag,0,,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,good,
1966,Cherubim & Seraphim Movement Church (Worldwide) Ayo Ni O,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
1972,Shepherding Movement,Classical Indo-European,Classical Indo-European,Classical Indo-European,clas1257,,,clas1257,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
1974,"Chapel of Grace, Ile-Ife",English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
1978,"The Dharmalakshana Buddhist Institute 佛教法相學會, Hong Kong",Cantonese,Yue Chinese,Yue Chinese,yuec1235,CANTONESE,ST.CHINESE.CANTONESE,yuec1235,resolved_unique,1,DRH,,,Willis Monroe,ST.CHINESE.CANTONESE,good,
1983,Early Byzantine Asceticism,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1985,Christianity in Antioch. From the Apostolic Era to the Islamic conquest,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1989,Iron Age Celtic Spain and Portugal (Celtiberia),Indo-European,Indo-European,Indo-European,indo1319,,,indo1319,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,poor,
1993,Ancient Boeotians,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
1994,Nigeria Fellowship of Evangelical Students (NIFES),English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2000,"The Community Church of Apostles Nigeria and Oversea (COCANO), Ajegunle",Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2003,Nigerian Baptist Convention,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2006,New Life for All Nations Ministries,English,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2009,Ancient Arcadians,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,perfect,
2010,Bektashi Tarika,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,Alt.TURKIC.TURKISH,medium,
2011,Scripture Union Nigeria,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2016,الدولة الفاطمية Fatimid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2021,The United Missionary Church of Africa,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2023,الدولة الزيرية Zirid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",Unknown,Unknown,,,,,,name_not_in_glottolog,0,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,medium,
2048,الدولة الرستمية Rustamid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2051,Tibeto-Vietnamese Đạo Mẫu,Vietic,Vietic,Vietic,viet1250,,,viet1250,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AuA.VIET_MUONG.VIETNAMESE,good,
2052,Christ Way Ministries International,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2054,Christ Apostolic Church,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2061,OYA RELIGIOUS GROUP IN OYO,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2069,L'ordre Soufi Qasimite Hadfite الطريقة الصوفية القاسميّة الهادفية,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
2070,Overcomers Evangelical Mission International (Ori-Oke Asegun),English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2074,"Revolutionary Mahdism and Resistance to Colonial Rule in the Sokoto Caliphate, 1905-1906",Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2084,MAITATSINE: NIGERIA'S BLOODY RELIGIOUS TERRORIST MOVEMENT,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2089,L'ordre Soufit karkariya en Tunisie الطريقة الكركرية في تونس,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
2104,الطريقة التجانية في تونس ق18-ق19 ATARIKA TJENIA FI TOUNES  XVIII-XIXème siècle,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,good,
2111,Tsinburbura Traditional Religion,Afro-Asiatic,Afro-Asiatic,Afro-Asiatic,afro1255,,,afro1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.WEST_CHADIC.HAUSA,good,
2114,Tijaniyyah Sufi Movement in North-Western Nigeria,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2116,Qadiriyyah Movement in the Sokoto Caliphate.,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2122,Jama'at Izalat al-Bid'ah wa Iqamat al-Sunnah (JIBWIS),Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2126,Nasrul-lahi-li Fathi Society of Nigeria (NASFAT),Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2128,Paulicians,Macedo-Bulgarian,Classical-Middle Armenian,Classical-Middle Armenian,clas1249,ARMENIAN_CLASSICAL,IE.ARMENIAN.ARMENIAN_CLASSICAL,clas1249,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,good,
2131,Chimú Empire Religion,Mochica,Mochica,Mochica,moch1259,MOCHICA,Cmu.CHIMUAN.MOCHICA,moch1259,resolved_unique,1,DRH,,,Willis Monroe,Cmu.CHIMUAN.MOCHICA,good,
2133,ANSAR-UD-DEEN SOCIETY OF NIGERIA,Yoruba,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2138,الجماعة الأحمدية الإسلامية في نيجيريا,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2139,Shi'a Group in Nigeria,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2141,(Ahl al-Sunnah Group for Preaching and Jihad)جماعة أهل السنة للدعوة والجهاد,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.STANDARD_ARABIC,medum,
2146,Maruyamakyō,Japanese,Japanese,Japanese,nucl1643,"EI_JAPANESE, JAPANESE, JAPANESE_2, JAPANESE_KYOTO, TAKARAJIMA_JAPANESE, TOKYO_JAPANESE","Jap.JAPANESE.EI_JAPANESE, Jap.JAPANESE.JAPANESE, Jap.JAPANESE.JAPANESE_2, Jap.JAPANESE.JAPANESE_KYOTO, Jap.JAPANESE.TAKARAJIMA_JAPANESE, Jap.JAPANESE.TOKYO_JAPANESE",nucl1643,resolved_multiple,6,DRH,,,Willis Monroe,Jap.JAPANESE.JAPANESE,perfect,
2147,الدولة الحفصية Hafsid Dynasty,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2149,Judaism in Byzantium,Ancient Hebrew,Ancient Hebrew,Ancient Hebrew,anci1244,BIBLICAL_HEBREW,AA.SEMITIC.BIBLICAL_HEBREW,anci1244,resolved_unique,1,DRH,,,Willis Monroe,IE.GREEK.GREEK_ANCIENT,medium,
2160,Manichaeans,Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.IRANIAN.PERSIAN,good,
2178,Aladura Christianity in Nigeria,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2194,The Redeemed Christian Church of God,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2203,Huang-Lao Daoism,Late Han Chinese,Old Chinese,Old Chinese,oldc1244,OLD_CHINESE,ST.CHINESE.OLD_CHINESE,oldc1244,resolved_unique,1,DRH,,,Willis Monroe,ST.CHINESE.OLD_CHINESE,good,
2209,The Church of Nigeria Anglican Communion,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2210,Living Faith Church Worldwide,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2214,Tiwanaku Religion,Aymaran,Aymaran,Aymaran,ayma1253,,,ayma1253,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,,unknown,truly unknown
2228,Church of God Mission,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2232,"Lollards, Lollard, the Lollard movement, Lollardism,  Lollardy, Wycliffites",English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,good,
2233,The Way of Former Heaven (Xiantiandao 先天道),Min,Classical-Middle-Modern Sinitic,Classical-Middle-Modern Sinitic,clas1255,,,clas1255,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MANDARIN,good,
2238,XX ــــــــ    ـق  XVIII   الطريقة التجانية في الجزائر :ق,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,perfect,
2240,"Inka and non-Inka groups in Cusco, Peru",Cuscan Quechua,Cuscan Quechua,Cuscan Quechua,cusc1235,,,cusc1235,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,Que.QUECHUAN.CUZCO_GNL,good,
2241,The Cult of Cybele and Attis,Latin,Latin,Latin,lati1261,LATIN,IE.ROMANCE.LATIN,lati1261,resolved_unique,1,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,good,
2244,"Catholicism in the Latin Empire, Catholicism in the Eastern Roman Empire (Byzantium), the Latin Patriarchate of Constantinople",Greek,Greek,Greek,gree1276,,,gree1276,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,IE.ROMANCE.LATIN,perfect,
2245,صقلية الإسلامية Islamic Sicily,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.CLASSICAL_ARABIC,good,
2246,المذهب الحنفي بالبلاد التونسية The Hanafi school in Tunisia,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,perfect,
2247,الفتح العربي الإسلامي لشمال إفريقيا The Arab-Islamic Conquest of North Africa,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,perfect,
2248,الدولة المرادية في تونس The Muradid Dynasty in Tunisia,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,perfect,
2256,الطريقة الرحمانية في الجزائر  ق18-ق20,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.TUNISIAN_ARABIC_MAGHRIB,perfect,
2264,Puritans,English,English,English,stan1293,ENGLISH,IE.GERMANIC.ENGLISH,stan1293,resolved_unique,1,DRH,,,Willis Monroe,IE.GERMANIC.ENGLISH,perfect,
2266,Yangsheng Daoism from Laozi to Ge Hong,Old Chinese,Old Chinese,Old Chinese,oldc1244,OLD_CHINESE,ST.CHINESE.OLD_CHINESE,oldc1244,resolved_unique,1,DRH,,,Willis Monroe,ST.CHINESE.OLD_CHINESE,good,
2271,The Gideons International in Ngeria,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2273,Yuan divination schools,Sino-Tibetan,Sino-Tibetan,Sino-Tibetan,sino1245,,,sino1245,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,ST.CHINESE.MIDDLE_CHINESE,good,
2274,Ìjọ Àdìmúlà (An Institutionalised Indigenous Religious Movement in Yorubaland,Yoruba,Yoruba,Yoruba,yoru1245,"OKA, YORUBA","NC.DEFOID.OKA, NC.DEFOID.YORUBA",yoru1245,resolved_multiple,2,DRH,,,Willis Monroe,NC.DEFOID.YORUBA,good,
2278,الطريقة القادرية البودشيشية في المغرب الأقصى,Arabic,Arabic,Arabic,arab1395,,,arab1395,glottocode_no_tree_tip,0,DRH,,,Willis Monroe,AA.SEMITIC.MOROCCAN_ARABIC,perfect,
