entry_id,circumcision,dress,extra_ritual_group_markers,food_taboos,hair,ornaments,permanent_scarring,tattoos_scarification,violent_external,violent_internal,year_from,region_id,data_source,world_region,year_scaled,judges_other,judges_own,legal_code_other,legal_code_own,military_participate,military_possess,military_protected,police_force_other,police_force_own,punish_other,punish_own,society_type,state
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,2118,Database of Religious History (DRH) [default],Africa,0.7933427089579528,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-800,2108,Database of Religious History (DRH) [default],Europe,-1.7877298617149815,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,,
2010,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1240,2109,Database of Religious History (DRH) [default],Europe,0.1117607747109873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,An empire,1.0
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1885,1082,Database of Religious History (DRH) [default],Africa,0.7123350200515511,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2016,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,909,2130,Database of Religious History (DRH) [default],Southwest Asia,-0.1964408922777361,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1905,2119,Database of Religious History (DRH) [default],Africa,0.7309574772714136,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,971,2131,Database of Religious History (DRH) [default],Africa,-0.1387112748961625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,A state,1.0
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1000,2138,Database of Religious History (DRH) [default],Europe,-0.1117087119273619,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2048,0.0,0.0,1.0,,1.0,,0.0,,1.0,1.0,777,2144,Database of Religious History (DRH) [default],Africa,-0.3193491099288282,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,2175,Database of Religious History (DRH) [default],Southeast Asia,0.8398988520076088,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992,2147,Database of Religious History (DRH) [default],Africa,0.8119651661778152,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,A tribe,0.0
2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1918,1082,Database of Religious History (DRH) [default],Africa,0.7430620744643242,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,A band,0.0
2061,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1800,1995,Personal Expertise,Africa,0.6331895768671357,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,An empire,1.0
2069,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1969,2164,Database of Religious History (DRH) [default],Africa,0.7905493403749734,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,A band,0.0
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,2017,Database of Religious History (DRH) [default],Africa,0.8222075176487396,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A chiefdom,0.0
2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905,1836,Database of Religious History (DRH) [default],Africa,0.7309574772714136,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,An empire,1.0
2084,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1980,2194,Database of Religious History (DRH) [default],Africa,0.8007916918458977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,A tribe,0.0
2089,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1974,2174,Database of Religious History (DRH) [default],Africa,0.795204954679939,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A band,0.0
2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700,2185,Database of Religious History (DRH) [default],Africa,0.5400772907678235,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A chiefdom,0.0
2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,700,1673,Database of Religious History (DRH) [default],Africa,-0.3910455702252986,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,A tribe,0.0
2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837,1673,Database of Religious History (DRH) [default],Africa,0.6676411227238812,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,An empire,1.0
2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804,1673,Database of Religious History (DRH) [default],Africa,0.6369140683111082,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,An empire,1.0
2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1978,1673,Database of Religious History (DRH) [default],Africa,0.7989294461239115,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984,1082,Database of Religious History (DRH) [default],Africa,0.8045161832898702,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2128,,,,,,,0.0,,1.0,1.0,650,1893,Database of Religious History (DRH) [default],Europe,-0.4376017132749547,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,,,
2131,,,,,,,0.0,,1.0,1.0,900,2199,Database of Religious History (DRH) [default],South America,-0.2048209980266742,,,1.0,,1.0,0.0,,1.0,0.0,1.0,,An empire,1.0
2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923,1082,Database of Religious History (DRH) [default],Africa,0.7477176887692898,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1916,1082,Database of Religious History (DRH) [default],Africa,0.7411998287423379,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,An empire,1.0
2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1980,1082,Database of Religious History (DRH) [default],Africa,0.8007916918458977,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,A state,1.0
2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2002,1082,Database of Religious History (DRH) [default],Africa,0.8212763947877464,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,A state,1.0
2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870,86,Database of Religious History (DRH) [default],East Asia,0.6983681771366543,1.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,A state,1.0
2147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1229,2210,Database of Religious History (DRH) [default],Africa,0.101518423240063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2149,1.0,,1.0,1.0,,,1.0,0.0,0.0,1.0,330,1893,Database of Religious History (DRH) [default],Europe,-0.7355610287927538,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,An empire,1.0
2160,,1.0,1.0,1.0,,,,,1.0,0.0,250,2228,Database of Religious History (DRH) [default],Southwest Asia,-0.8100508576722035,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,
2178,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1918,1082,Database of Religious History (DRH) [default],Africa,0.7430620744643242,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1952,2256,Database of Religious History (DRH) [default],Africa,0.7747202517380903,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,A state,1.0
2203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-476,501,Database of Religious History (DRH) [default],East Asia,-1.4860460547532102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,An empire,1.0
2209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1842,1082,Database of Religious History (DRH) [default],Africa,0.6722967370288468,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,
2210,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1981,2119,Database of Religious History (DRH) [default],Africa,0.8017228147068909,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,
2214,,,1.0,,,,,,0.0,0.0,600,2433,Database of Religious History (DRH) [default],South America,-0.4841578563246108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,A state,1.0
2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1972,1082,Database of Religious History (DRH) [default],Africa,0.7933427089579528,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,
2232,,,,,,,0.0,,1.0,0.0,1350,2289,Database of Religious History (DRH) [default],Europe,0.2141842894202307,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,1.0,,A state,1.0
2233,,,,,,,0.0,,0.0,0.0,1734,2291,Database of Religious History (DRH) [default],East Asia,0.5717354680415897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,An empire,1.0
2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700,2296,Database of Religious History (DRH) [default],Africa,0.5400772907678235,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A chiefdom,0.0
2240,,,,,,,0.0,,1.0,1.0,900,2298,Database of Religious History (DRH) [default],South America,-0.2048209980266742,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,
2241,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-750,132,Database of Religious History (DRH) [default],Europe,-1.7411737186653258,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,An empire,1.0
2244,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1204,2302,Database of Religious History (DRH) [default],Europe,0.0782403517152349,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,0.0,An empire,1.0
2245,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,652,2303,Database of Religious History (DRH) [default],Europe,-0.4357394675529685,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,819,2329,Database of Religious History (DRH) [default],Africa,-0.2802419497671171,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A band,0.0
2247,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,647,2330,Database of Religious History (DRH) [default],Africa,-0.4403950818579341,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1631,2331,Database of Religious History (DRH) [default],Africa,0.4758298133592981,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700,2342,Database of Religious History (DRH) [default],Africa,0.5400772907678235,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A chiefdom,0.0
2264,,,,,,,0.0,,1.0,1.0,1560,2350,Database of Religious History (DRH) [default],Europe,0.4097200902287864,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,An empire,1.0
2266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-571,1183,Database of Religious History (DRH) [default],East Asia,-1.5745027265475569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1964,2256,Personal Expertise,Africa,0.7858937260700077,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291,2356,Database of Religious History (DRH) [default],East Asia,0.1592480406216365,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1920,2357,Database of Religious History (DRH) [default],Africa,0.7449243201863104,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A tribe,0.0
2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1700,2359,Database of Religious History (DRH) [default],Africa,0.5400772907678235,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A chiefdom,0.0
2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890,2360,Personal Expertise,Africa,0.7169906343565168,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,A tribe,0.0
2283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,103,Database of Religious History (DRH) [default],East Asia,-0.7793238032594305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,An empire,1.0
2284,,,,,,,1.0,,1.0,1.0,1300,2362,Database of Religious History (DRH) [default],North America,0.1676281463705746,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,1.0,A state,1.0
2286,,1.0,1.0,,1.0,1.0,,,0.0,0.0,-3500,2369,Database of Religious History (DRH) [default],South America,-4.301761586396411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A chiefdom,0.0
2290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200,2372,Database of Religious History (DRH) [default],Africa,0.0745158602712624,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A chiefdom,0.0
2297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1173,2375,Database of Religious History (DRH) [default],Europe,0.0493755430244481,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1100,2377,Database of Religious History (DRH) [default],Southwest Asia,-0.0185964258280497,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
2301,,,,,,,1.0,,1.0,,1600,2460,Database of Religious History (DRH) [default],Europe,0.4469650046685113,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,
2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,711,2385,Database of Religious History (DRH) [default],Europe,-0.3808032187543743,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2309,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,756,2386,Database of Religious History (DRH) [default],Europe,-0.3389026900096837,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1800,2389,Database of Religious History (DRH) [default],Africa,-2.718852722708104,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,A tribe,0.0
2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,2390,Database of Religious History (DRH) [default],Central Eurasia,-0.4841578563246108,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2320,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,500,2398,Database of Religious History (DRH) [default],East Asia,-0.577270142423923,1.0,0.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,A band,0.0
2321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992,2399,Database of Religious History (DRH) [default],East Asia,0.8119651661778152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A state,1.0
2322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,661,2400,Database of Religious History (DRH) [default],Southwest Asia,-0.4273593618040304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2324,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,459,Database of Religious History (DRH) [default],Africa,0.7914804632359665,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200,501,Database of Religious History (DRH) [default],East Asia,-1.2290561451191084,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A band,0.0
2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900,2406,Database of Religious History (DRH) [default],Africa,0.7263018629664479,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A tribe,0.0
2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991,2407,Database of Religious History (DRH) [default],East Asia,0.811034043316822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A state,1.0
2329,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1937,2408,Database of Religious History (DRH) [default],Southeast Asia,0.7607534088231934,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,A chiefdom,0.0
2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1893,2256,Database of Religious History (DRH) [default],Africa,0.7197840029394961,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,750,2409,Database of Religious History (DRH) [default],Southwest Asia,-0.3444894271756425,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,An empire,1.0
2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930,2417,Database of Religious History (DRH) [default],Africa,0.7542355487962417,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,A state,1.0
2335,,,,,,,0.0,,0.0,1.0,1914,1082,Database of Religious History (DRH) [default],Africa,0.7393375830203517,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2339,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1100,2414,Database of Religious History (DRH) [default],Africa,-0.0185964258280497,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A tribe,0.0
2341,,,,,,,0.0,,1.0,,600,2418,Database of Religious History (DRH) [default],North America,-0.4841578563246108,,1.0,,,,,,,,,,A state,1.0
2344,,,,,,,1.0,,1.0,1.0,900,2422,Database of Religious History (DRH) [default],South America,-0.2048209980266742,,,,,,,,,,,,A state,1.0
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,2428,Database of Religious History (DRH) [default],Africa,0.6331895768671357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A tribe,0.0
2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222,2417,Database of Religious History (DRH) [default],Africa,0.0950005632131111,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2348,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1200,2424,Database of Religious History (DRH) [default],Southwest Asia,-2.1601790061122306,,,1.0,1.0,,0.0,1.0,0.0,0.0,,,A state,1.0
2349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738,2426,Database of Religious History (DRH) [default],Africa,0.5754599594855622,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,An empire,1.0
2353,,,,,,,0.0,,0.0,0.0,1617,1419,Database of Religious History (DRH) [default],East Asia,0.4627940933053944,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A state,1.0
2360,,,,,,,1.0,,0.0,1.0,600,2450,Database of Religious History (DRH) [default],North America,-0.4841578563246108,,,,,0.0,1.0,0.0,,,,,A state,1.0
2363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1940,2449,Database of Religious History (DRH) [default],Africa,0.7635467774061728,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A band,0.0
2365,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1502,2452,Database of Religious History (DRH) [default],Africa,0.3557149642911853,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1787,2456,Database of Religious History (DRH) [default],Africa,0.6210849796742252,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,A state,1.0
2371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,2458,Database of Religious History (DRH) [default],North America,0.7728580060161041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A tribe,0.0
2373,,,,,,,0.0,,0.0,1.0,1800,2459,Database of Religious History (DRH) [default],South America,0.6331895768671357,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1655,2462,Database of Religious History (DRH) [default],North America,0.498176762023133,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,An empire,1.0
2376,,,,,,,0.0,,0.0,1.0,1780,2463,Database of Religious History (DRH) [default],North America,0.6145671196472733,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,An empire,1.0
2407,,,,,,,0.0,,0.0,1.0,1760,2464,Database of Religious History (DRH) [default],South America,0.5959446624274108,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2418,,,1.0,,,,,,1.0,1.0,100,2467,Database of Religious History (DRH) [default],South America,-0.949719286821172,,0.0,0.0,0.0,,,,,0.0,,,A chiefdom,0.0
2420,,,,,,,0.0,,0.0,0.0,1690,2469,Database of Religious History (DRH) [default],Europe,0.5307660621578923,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1956,2471,Database of Religious History (DRH) [default],South Asia,0.7784447431820628,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,,
2429,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1676,2472,Database of Religious History (DRH) [default],Europe,0.5177303421039886,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-312,2475,Database of Religious History (DRH) [default],Southwest Asia,-1.3333419055503382,1.0,1.0,,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,An empire,1.0
2445,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,-400,1955,Database of Religious History (DRH) [default],Africa,-1.4152807173177329,1.0,1.0,,1.0,,0.0,1.0,1.0,0.0,,,A state,1.0
2451,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,328,2487,Database of Religious History (DRH) [default],Africa,-0.73742327451474,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,An empire,1.0
2455,,,,,,,0.0,,1.0,1.0,1800,2490,Database of Religious History (DRH) [default],North America,0.6331895768671357,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,
2464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1898,2507,Database of Religious History (DRH) [default],Southeast Asia,0.7244396172444617,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,A state,1.0
2490,,,,,,,0.0,,1.0,0.0,660,2509,Database of Religious History (DRH) [default],Central Eurasia,-0.4282904846650235,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,A band,0.0
2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,141,Database of Religious History (DRH) [default],Southeast Asia,-1.042831572920484,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2526,0.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,250,2528,Database of Religious History (DRH) [default],North America,-0.8100508576722035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,A state,1.0
2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,2452,Database of Religious History (DRH) [default],Africa,-0.2048209980266742,1.0,1.0,1.0,1.0,,0.0,,,0.0,,0.0,,
2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1960,2590,Database of Religious History (DRH) [default],Africa,0.7821692346260353,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,A state,1.0
